Date,Region,Product ID,Competitor Pricing
2023-11-16,West,P0008,74.92
2023-11-16,North,P0009,14.05
2023-11-16,North,P0010,82.81
2023-11-16,East,P0011,98.82
2023-11-16,North,P0012,87.71
2023-11-16,South,P0013,55.55
2023-11-16,East,P0014,67.1
2023-11-16,North,P0015,80.1
2023-11-16,South,P0016,38.2
2023-11-16,South,P0017,92.21
2023-11-16,North,P0018,45.46
2023-11-16,North,P0019,97.38
2023-11-16,South,P0020,72.08
2023-11-16,North,P0001,75.04
2023-11-16,East,P0002,7.35
2023-11-16,West,P0003,26.63
2023-11-16,North,P0004,25.36
2023-11-16,East,P0005,76.74
2023-11-16,West,P0006,90.54
2023-11-16,North,P0007,38.76
2023-11-16,East,P0008,42.64
2023-11-16,West,P0009,92.92
2023-11-16,South,P0010,90.69
2023-11-16,West,P0011,89.03
2023-11-16,East,P0012,80.41
2023-11-16,South,P0013,76.78
2023-11-16,South,P0014,35.31
2023-11-16,East,P0015,62.66
2023-11-16,North,P0016,20.73
2023-11-16,East,P0017,65.32
2023-11-16,South,P0018,13.83
2023-11-16,South,P0019,74.47
2023-11-16,West,P0020,6.17
2023-11-16,South,P0001,23.13
2023-11-16,West,P0002,26.09
2023-11-16,North,P0003,84.07
2023-11-16,North,P0004,78.73
2023-11-16,West,P0005,77.19
2023-11-16,West,P0006,9.54
2023-11-16,East,P0007,59.87
2023-11-16,North,P0008,27.19
2023-11-16,South,P0009,18.38
2023-11-16,East,P0010,68.55
2023-11-16,East,P0011,46.94
2023-11-16,East,P0012,89.01
2023-11-16,East,P0013,12.46
2023-11-16,East,P0014,60.51
2023-11-16,West,P0015,11.27
2023-11-16,West,P0016,36.53
2023-11-16,West,P0017,62.68
2023-11-16,West,P0018,60.17
2023-11-16,North,P0019,30.41
2023-11-16,South,P0020,56.25
2023-11-16,North,P0001,47.97
2023-11-16,East,P0002,33.95
2023-11-16,West,P0003,48.99
2023-11-16,East,P0004,43.77
2023-11-16,West,P0005,35.97
2023-11-16,East,P0006,66.76
2023-11-16,North,P0007,21.0
2023-11-16,East,P0008,70.71
2023-11-16,West,P0009,102.79
2023-11-16,South,P0010,62.08
2023-11-16,West,P0011,72.24
2023-11-16,North,P0012,81.77
2023-11-16,South,P0013,21.86
2023-11-16,South,P0014,25.85
2023-11-16,East,P0015,63.99
2023-11-16,East,P0016,53.54
2023-11-16,East,P0017,9.04
2023-11-16,East,P0018,68.35
2023-11-16,West,P0019,66.89
2023-11-16,East,P0020,67.58
2023-11-17,East,P0001,32.07
2023-11-17,South,P0002,61.91
2023-11-17,South,P0003,65.7
2023-11-17,South,P0004,57.07
2023-11-17,South,P0005,65.32
2023-11-17,East,P0006,8.39
2023-11-17,South,P0007,24.45
2023-11-17,North,P0008,14.65
2023-11-17,South,P0009,27.32
2023-11-17,West,P0010,51.35
2023-11-17,East,P0011,75.92
2023-11-17,West,P0012,58.32
2023-11-17,East,P0013,49.44
2023-11-17,South,P0014,43.15
2023-11-17,West,P0015,50.37
2023-11-17,North,P0016,36.2
2023-11-17,West,P0017,73.12
2023-11-17,South,P0018,29.87
2023-11-17,West,P0019,62.1
2023-11-17,East,P0020,51.67
2023-11-17,West,P0001,77.17
2023-11-17,East,P0002,82.13
2023-11-17,North,P0003,60.0
2023-11-17,South,P0004,17.86
2023-11-17,East,P0005,90.62
2023-11-17,North,P0006,18.55
2023-11-17,North,P0007,56.67
2023-11-17,North,P0008,67.56
2023-11-17,East,P0009,19.63
2023-11-17,West,P0010,51.93
2023-11-17,East,P0011,45.76
2023-11-17,North,P0012,41.98
2023-11-17,South,P0013,31.0
2023-11-17,South,P0014,41.39
2023-11-17,North,P0015,51.7
2023-11-17,North,P0016,74.13
2023-11-17,North,P0017,89.36
2023-11-17,East,P0018,61.99
2023-11-17,North,P0019,43.45
2023-11-17,East,P0020,16.02
2023-11-17,West,P0001,33.97
2023-11-17,North,P0002,14.97
2023-11-17,West,P0003,51.19
2023-11-17,West,P0004,82.9
2023-11-17,East,P0005,32.09
2023-11-17,South,P0006,16.64
2023-11-17,West,P0007,80.89
2023-11-17,East,P0008,13.89
2023-11-17,West,P0009,34.07
2023-11-17,East,P0010,62.01
2023-11-17,East,P0011,22.58
2023-11-17,East,P0012,89.84
2023-11-17,West,P0013,33.26
2023-11-17,South,P0014,61.3
2023-11-17,South,P0015,39.15
2023-11-17,North,P0016,38.96
2023-11-17,East,P0017,14.79
2023-11-17,South,P0018,13.6
2023-11-17,East,P0019,38.02
2023-11-17,East,P0020,27.3
2023-11-17,East,P0001,42.17
2023-11-17,West,P0002,39.89
2023-11-17,West,P0003,95.55
2023-11-17,West,P0004,19.57
2023-11-17,East,P0005,66.53
2023-11-17,North,P0006,79.74
2023-11-17,West,P0007,67.69
2023-11-17,North,P0008,40.7
2023-11-17,North,P0009,80.14
2023-11-17,North,P0010,54.52
2023-11-17,West,P0011,77.66
2023-11-17,North,P0012,60.98
2023-11-17,East,P0013,71.36
2023-11-17,East,P0014,43.68
2023-11-17,West,P0015,42.99
2023-11-17,North,P0016,79.09
2023-11-17,East,P0017,59.92
2023-11-17,South,P0018,88.61
2023-11-17,South,P0019,79.82
2023-11-17,North,P0020,101.78
2023-11-17,West,P0001,51.43
2023-11-17,South,P0002,15.65
2023-11-17,West,P0003,54.28
2023-11-17,South,P0004,65.16
2023-11-17,South,P0005,34.94
2023-11-17,North,P0006,39.54
2023-11-17,North,P0007,24.61
2023-11-17,West,P0008,79.21
2023-11-17,East,P0009,81.87
2023-11-17,East,P0010,37.01
2023-11-17,West,P0011,71.22
2023-11-17,East,P0012,71.74
2023-11-17,South,P0013,87.6
2023-11-17,North,P0014,58.22
2023-11-17,South,P0015,76.35
2023-11-17,South,P0016,77.3
2023-11-17,East,P0017,14.75
2023-11-17,West,P0018,88.32
2023-11-17,North,P0019,74.3
2023-11-17,South,P0020,82.08
2023-11-18,West,P0001,74.54
2023-11-18,West,P0002,10.42
2023-11-18,South,P0003,13.05
2023-11-18,North,P0004,46.89
2023-11-18,West,P0005,92.3
2023-11-18,East,P0006,53.84
2023-11-18,South,P0007,18.37
2023-11-18,East,P0008,41.27
2023-11-18,East,P0009,12.58
2023-11-18,South,P0010,11.42
2023-11-18,South,P0011,29.47
2023-11-18,South,P0012,12.67
2023-11-18,North,P0013,73.5
2023-11-18,East,P0014,59.93
2023-11-18,East,P0015,46.51
2023-11-18,South,P0016,73.63
2023-11-18,South,P0017,57.57
2023-11-18,North,P0018,39.3
2023-11-18,South,P0019,99.52
2023-11-18,North,P0020,30.21
2023-11-18,East,P0001,76.3
2023-11-18,North,P0002,21.2
2023-11-18,North,P0003,35.04
2023-11-18,West,P0004,85.59
2023-11-18,South,P0005,99.85
2023-11-18,South,P0006,23.72
2023-11-18,South,P0007,64.79
2023-11-18,South,P0008,36.34
2023-11-18,South,P0009,27.28
2023-11-18,North,P0010,14.98
2023-11-18,West,P0011,83.14
2023-11-18,East,P0012,40.9
2023-11-18,West,P0013,100.44
2023-11-18,South,P0014,82.53
2023-11-18,North,P0015,29.18
2023-11-18,South,P0016,43.69
2023-11-18,East,P0017,50.7
2023-11-18,North,P0018,9.84
2023-11-18,South,P0019,62.55
2023-11-18,East,P0020,90.99
2023-11-18,East,P0001,18.13
2023-11-18,West,P0002,73.49
2023-11-18,East,P0003,60.53
2023-11-18,West,P0004,22.71
2023-11-18,West,P0005,99.47
2023-11-18,East,P0006,85.83
2023-11-18,East,P0007,22.61
2023-11-18,East,P0008,63.29
2023-11-18,West,P0009,82.33
2023-11-18,East,P0010,60.36
2023-11-18,North,P0011,55.06
2023-11-18,South,P0012,15.23
2023-11-18,North,P0013,27.92
2023-11-18,North,P0014,17.65
2023-11-18,North,P0015,53.6
2023-11-18,East,P0016,90.28
2023-11-18,West,P0017,71.08
2023-11-18,North,P0018,77.45
2023-11-18,South,P0019,86.74
2023-11-18,East,P0020,50.51
2023-11-18,North,P0001,62.6
2023-11-18,North,P0002,25.38
2023-11-18,North,P0003,79.77
2023-11-18,South,P0004,69.24
2023-11-18,North,P0005,32.09
2023-11-18,East,P0006,98.75
2023-11-18,West,P0007,97.46
2023-11-18,North,P0008,92.44
2023-11-18,East,P0009,53.56
2023-11-18,North,P0010,46.25
2023-11-18,West,P0011,72.25
2023-11-18,East,P0012,73.2
2023-11-18,South,P0013,45.41
2023-11-18,West,P0014,92.91
2023-11-18,West,P0015,8.17
2023-11-18,West,P0016,55.93
2023-11-18,West,P0017,82.72
2023-11-18,South,P0018,66.47
2023-11-18,West,P0019,66.76
2023-11-18,West,P0020,76.69
2023-11-18,North,P0001,75.08
2023-11-18,North,P0002,10.22
2023-11-18,East,P0003,91.78
2023-11-18,South,P0004,79.78
2023-11-18,West,P0005,14.78
2023-11-18,North,P0006,23.1
2023-11-18,North,P0007,89.15
2023-11-18,South,P0008,69.68
2023-11-18,North,P0009,76.68
2023-11-18,East,P0010,55.99
2023-11-18,East,P0011,67.59
2023-11-18,West,P0012,67.91
2023-11-18,South,P0013,64.94
2023-11-18,East,P0014,89.0
2023-11-18,East,P0015,29.92
2023-11-18,North,P0016,22.87
2023-11-18,East,P0017,95.37
2023-11-18,East,P0018,15.55
2023-11-18,East,P0019,95.43
2023-11-18,West,P0020,14.17
2023-11-19,South,P0001,79.12
2023-11-19,East,P0002,14.45
2023-11-19,East,P0003,23.73
2023-11-19,South,P0004,21.29
2023-11-19,West,P0005,53.35
2023-11-19,South,P0006,25.82
2023-11-19,East,P0007,68.16
2023-11-19,North,P0008,82.61
2023-11-19,North,P0009,30.12
2023-11-19,South,P0010,85.54
2023-11-19,North,P0011,71.38
2023-11-19,East,P0012,82.97
2023-11-19,West,P0013,27.22
2023-11-19,East,P0014,36.08
2023-11-19,West,P0015,92.5
2023-11-19,North,P0016,79.42
2023-11-19,West,P0017,59.37
2023-11-19,South,P0018,89.34
2023-11-19,West,P0019,41.01
2023-11-19,East,P0020,91.09
2023-11-19,North,P0001,26.4
2023-11-19,West,P0002,26.82
2023-11-19,West,P0003,63.16
2023-11-19,South,P0004,61.55
2023-11-19,East,P0005,52.1
2023-11-19,East,P0006,52.78
2023-11-19,East,P0007,11.18
2023-11-19,East,P0008,83.36
2023-11-19,North,P0009,29.45
2023-11-19,East,P0010,84.8
2023-11-19,North,P0011,60.38
2023-11-19,North,P0012,77.26
2023-11-19,East,P0013,62.85
2023-11-19,East,P0014,74.13
2023-11-19,West,P0015,61.53
2023-11-19,South,P0016,78.83
2023-11-19,North,P0017,23.54
2023-11-19,East,P0018,69.27
2023-11-19,West,P0019,58.72
2023-11-19,East,P0020,90.12
2023-11-19,East,P0001,94.4
2023-11-19,North,P0002,102.71
2023-11-19,South,P0003,20.6
2023-11-19,West,P0004,23.04
2023-11-19,West,P0005,91.53
2023-11-19,West,P0006,58.14
2023-11-19,North,P0007,56.88
2023-11-19,North,P0008,93.0
2023-11-19,East,P0009,84.07
2023-11-19,North,P0010,45.49
2023-11-19,East,P0011,9.44
2023-11-19,East,P0012,18.68
2023-11-19,North,P0013,56.32
2023-11-19,South,P0014,14.48
2023-11-19,East,P0015,58.23
2023-11-19,North,P0016,91.02
2023-11-19,North,P0017,22.97
2023-11-19,North,P0018,52.64
2023-11-19,South,P0019,97.6
2023-11-19,West,P0020,14.42
2023-11-19,South,P0001,52.59
2023-11-19,West,P0002,75.78
2023-11-19,West,P0003,73.98
2023-11-19,West,P0004,71.58
2023-11-19,West,P0005,70.56
2023-11-19,North,P0006,12.01
2023-11-19,South,P0007,89.26
2023-11-19,North,P0008,44.29
2023-11-19,South,P0009,39.68
2023-11-19,North,P0010,89.3
2023-11-19,North,P0011,87.33
2023-11-19,West,P0012,78.7
2023-11-19,North,P0013,11.72
2023-11-19,South,P0014,81.86
2023-11-19,West,P0015,62.87
2023-11-19,South,P0016,98.1
2023-11-19,East,P0017,69.65
2023-11-19,North,P0018,23.99
2023-11-19,East,P0019,20.83
2023-11-19,East,P0020,55.81
2023-11-19,East,P0001,58.67
2023-11-19,West,P0002,35.4
2023-11-19,West,P0003,76.53
2023-11-19,East,P0004,35.8
2023-11-19,West,P0005,73.57
2023-11-19,North,P0006,39.52
2023-11-19,East,P0007,15.31
2023-11-19,North,P0008,15.16
2023-11-19,South,P0009,62.54
2023-11-19,North,P0010,102.02
2023-11-19,East,P0011,8.92
2023-11-19,East,P0012,57.1
2023-11-19,East,P0013,51.9
2023-11-19,South,P0014,73.47
2023-11-19,South,P0015,85.3
2023-11-19,South,P0016,52.07
2023-11-19,East,P0017,11.38
2023-11-19,South,P0018,44.7
2023-11-19,West,P0019,11.62
2023-11-19,West,P0020,68.37
2023-11-20,South,P0001,35.39
2023-11-20,North,P0002,53.14
2023-11-20,East,P0003,97.07
2023-11-20,South,P0004,81.34
2023-11-20,South,P0005,61.09
2023-11-20,East,P0006,40.83
2023-11-20,South,P0007,61.72
2023-11-20,West,P0008,9.18
2023-11-20,South,P0009,27.37
2023-11-20,South,P0010,30.17
2023-11-20,North,P0011,98.17
2023-11-20,West,P0012,79.99
2023-11-20,North,P0013,96.92
2023-11-20,East,P0014,88.32
2023-11-20,North,P0015,39.89
2023-11-20,West,P0016,29.88
2023-11-20,West,P0017,87.35
2023-11-20,South,P0018,93.31
2023-11-20,South,P0019,61.46
2023-11-20,East,P0020,40.13
2023-11-20,North,P0001,69.29
2023-11-20,West,P0002,45.49
2023-11-20,West,P0003,54.88
2023-11-20,West,P0004,66.77
2023-11-20,South,P0005,51.73
2023-11-20,West,P0006,28.18
2023-11-20,West,P0007,37.45
2023-11-20,East,P0008,87.21
2023-11-20,North,P0009,49.58
2023-11-20,West,P0010,62.34
2023-11-20,East,P0011,51.49
2023-11-20,East,P0012,15.03
2023-11-20,South,P0013,91.05
2023-11-20,East,P0014,37.28
2023-11-20,East,P0015,41.79
2023-11-20,North,P0016,47.06
2023-11-20,West,P0017,71.42
2023-11-20,East,P0018,62.98
2023-11-20,South,P0019,56.81
2023-11-20,North,P0020,18.7
2023-11-20,North,P0001,14.19
2023-11-20,South,P0002,93.59
2023-11-20,North,P0003,74.23
2023-11-20,East,P0004,58.43
2023-11-20,East,P0005,28.46
2023-11-20,North,P0006,8.9
2023-11-20,East,P0007,44.45
2023-11-20,South,P0008,59.8
2023-11-20,East,P0009,36.21
2023-11-20,West,P0010,18.62
2023-11-20,East,P0011,60.08
2023-11-20,North,P0012,93.77
2023-11-20,East,P0013,21.77
2023-11-20,West,P0014,27.19
2023-11-20,North,P0015,92.16
2023-11-20,North,P0016,66.82
2023-11-20,West,P0017,82.17
2023-11-20,West,P0018,31.51
2023-11-20,West,P0019,15.84
2023-11-20,West,P0020,54.91
2023-11-20,North,P0001,98.96
2023-11-20,South,P0002,48.8
2023-11-20,South,P0003,21.19
2023-11-20,West,P0004,49.54
2023-11-20,East,P0005,42.29
2023-11-20,North,P0006,17.59
2023-11-20,North,P0007,77.41
2023-11-20,West,P0008,78.64
2023-11-20,West,P0009,59.21
2023-11-20,West,P0010,52.03
2023-11-20,West,P0011,67.56
2023-11-20,West,P0012,52.7
2023-11-20,South,P0013,23.04
2023-11-20,West,P0014,36.22
2023-11-20,East,P0015,83.65
2023-11-20,North,P0016,34.96
2023-11-20,North,P0017,49.91
2023-11-20,South,P0018,97.06
2023-11-20,East,P0019,45.92
2023-11-20,South,P0020,20.25
2023-11-20,West,P0001,69.96
2023-11-20,North,P0002,90.92
2023-11-20,North,P0003,98.49
2023-11-20,East,P0004,87.89
2023-11-20,South,P0005,77.99
2023-11-20,North,P0006,71.16
2023-11-20,North,P0007,12.69
2023-11-20,East,P0008,23.73
2023-11-20,South,P0009,72.12
2023-11-20,South,P0010,12.03
2023-11-20,South,P0011,86.12
2023-11-20,East,P0012,16.91
2023-11-20,West,P0013,81.19
2023-11-20,North,P0014,50.82
2023-11-20,North,P0015,99.69
2023-11-20,North,P0016,26.87
2023-11-20,West,P0017,61.35
2023-11-20,South,P0018,13.69
2023-11-20,North,P0019,54.58
2023-11-20,South,P0020,81.97
2023-11-21,West,P0001,40.6
2023-11-21,West,P0002,79.07
2023-11-21,West,P0003,58.27
2023-11-21,South,P0004,77.58
2023-11-21,East,P0005,76.82
2023-11-21,North,P0006,99.39
2023-11-21,North,P0007,13.26
2023-11-21,West,P0008,29.43
2023-11-21,South,P0009,45.56
2023-11-21,West,P0010,93.28
2023-11-21,West,P0011,28.82
2023-11-21,South,P0012,9.47
2023-11-21,East,P0013,36.71
2023-11-21,South,P0014,48.12
2023-11-21,North,P0015,74.2
2023-11-21,East,P0016,37.97
2023-11-21,South,P0017,91.5
2023-11-21,North,P0018,9.63
2023-11-21,North,P0019,23.17
2023-11-21,North,P0020,43.81
2023-11-21,North,P0001,44.85
2023-11-21,South,P0002,15.56
2023-11-21,East,P0003,31.85
2023-11-21,East,P0004,85.99
2023-11-21,South,P0005,42.13
2023-11-21,South,P0006,84.67
2023-11-21,East,P0007,52.89
2023-11-21,West,P0008,49.12
2023-11-21,North,P0009,66.96
2023-11-21,South,P0010,7.87
2023-11-21,South,P0011,32.97
2023-11-21,West,P0012,46.15
2023-11-21,South,P0013,87.32
2023-11-21,West,P0014,73.12
2023-11-21,South,P0015,31.66
2023-11-21,West,P0016,74.73
2023-11-21,East,P0017,40.36
2023-11-21,South,P0018,100.52
2023-11-21,East,P0019,38.47
2023-11-21,East,P0020,32.37
2023-11-21,North,P0001,100.46
2023-11-21,West,P0002,15.43
2023-11-21,East,P0003,66.97
2023-11-21,North,P0004,41.86
2023-11-21,West,P0005,50.99
2023-11-21,West,P0006,13.45
2023-11-21,East,P0007,61.64
2023-11-21,West,P0008,83.04
2023-11-21,West,P0009,26.19
2023-11-21,North,P0010,95.15
2023-11-21,East,P0011,94.28
2023-11-21,North,P0012,27.61
2023-11-21,North,P0013,79.87
2023-11-21,East,P0014,68.04
2023-11-21,North,P0015,90.8
2023-11-21,East,P0016,84.63
2023-11-21,East,P0017,99.97
2023-11-21,North,P0018,103.54
2023-11-21,East,P0019,21.95
2023-11-21,East,P0020,76.68
2023-11-21,North,P0001,63.58
2023-11-21,South,P0002,25.68
2023-11-21,West,P0003,35.22
2023-11-21,East,P0004,26.04
2023-11-21,East,P0005,33.14
2023-11-21,North,P0006,35.86
2023-11-21,East,P0007,52.47
2023-11-21,East,P0008,68.77
2023-11-21,South,P0009,84.55
2023-11-21,South,P0010,98.12
2023-11-21,North,P0011,36.37
2023-11-21,West,P0012,86.29
2023-11-21,South,P0013,52.67
2023-11-21,East,P0014,70.58
2023-11-21,South,P0015,47.34
2023-11-21,South,P0016,86.92
2023-11-21,East,P0017,84.92
2023-11-21,South,P0018,45.93
2023-11-21,North,P0019,52.67
2023-11-21,South,P0020,12.03
2023-11-21,North,P0001,29.71
2023-11-21,West,P0002,64.25
2023-11-21,West,P0003,80.59
2023-11-21,East,P0004,14.37
2023-11-21,South,P0005,81.02
2023-11-21,South,P0006,91.98
2023-11-21,West,P0007,30.66
2023-11-21,North,P0008,76.42
2023-11-21,South,P0009,81.54
2023-11-21,East,P0010,49.96
2023-11-21,East,P0011,10.84
2023-11-21,West,P0012,70.76
2023-11-21,East,P0013,89.42
2023-11-21,East,P0014,66.19
2023-11-21,West,P0015,74.1
2023-11-21,East,P0016,59.94
2023-11-21,West,P0017,73.79
2023-11-21,North,P0018,34.64
2023-11-21,North,P0019,95.44
2023-11-21,West,P0020,25.56
2023-11-22,South,P0001,19.23
2023-11-22,West,P0002,28.43
2023-11-22,West,P0003,100.11
2023-11-22,West,P0004,75.82
2023-11-22,East,P0005,59.32
2023-11-22,South,P0006,84.15
2023-11-22,East,P0007,87.64
2023-11-22,North,P0008,49.32
2023-11-22,East,P0009,50.36
2023-11-22,East,P0010,66.52
2023-11-22,West,P0011,61.96
2023-11-22,South,P0012,81.24
2023-11-22,South,P0013,65.11
2023-11-22,East,P0014,101.61
2023-11-22,South,P0015,94.93
2023-11-22,North,P0016,30.54
2023-11-22,South,P0017,18.47
2023-11-22,South,P0018,37.03
2023-11-22,West,P0019,76.68
2023-11-22,North,P0020,76.57
2023-11-22,East,P0001,91.16
2023-11-22,West,P0002,82.07
2023-11-22,West,P0003,72.23
2023-11-22,North,P0004,51.12
2023-11-22,West,P0005,78.84
2023-11-22,East,P0006,24.54
2023-11-22,North,P0007,18.38
2023-11-22,East,P0008,21.32
2023-11-22,West,P0009,96.98
2023-11-22,West,P0010,41.29
2023-11-22,West,P0011,83.12
2023-11-22,East,P0012,13.86
2023-11-22,North,P0013,9.57
2023-11-22,South,P0014,57.29
2023-11-22,East,P0015,92.55
2023-11-22,South,P0016,87.46
2023-11-22,East,P0017,31.91
2023-11-22,West,P0018,53.01
2023-11-22,South,P0019,38.44
2023-11-22,East,P0020,63.17
2023-11-22,North,P0001,62.41
2023-11-22,North,P0002,39.1
2023-11-22,West,P0003,23.45
2023-11-22,West,P0004,20.92
2023-11-22,West,P0005,92.74
2023-11-22,North,P0006,30.98
2023-11-22,South,P0007,90.43
2023-11-22,South,P0008,84.29
2023-11-22,West,P0009,42.51
2023-11-22,East,P0010,40.15
2023-11-22,South,P0011,65.52
2023-11-22,North,P0012,67.89
2023-11-22,West,P0013,87.02
2023-11-22,South,P0014,25.73
2023-11-22,South,P0015,31.29
2023-11-22,North,P0016,69.24
2023-11-22,North,P0017,73.58
2023-11-22,West,P0018,95.31
2023-11-22,West,P0019,96.92
2023-11-22,South,P0020,53.57
2023-11-22,South,P0001,55.77
2023-11-22,East,P0002,88.13
2023-11-22,East,P0003,10.77
2023-11-22,North,P0004,79.47
2023-11-22,South,P0005,40.88
2023-11-22,North,P0006,12.35
2023-11-22,North,P0007,69.37
2023-11-22,West,P0008,76.12
2023-11-22,West,P0009,86.15
2023-11-22,West,P0010,87.92
2023-11-22,South,P0011,86.61
2023-11-22,North,P0012,27.05
2023-11-22,East,P0013,82.19
2023-11-22,West,P0014,62.66
2023-11-22,West,P0015,8.23
2023-11-22,West,P0016,66.73
2023-11-22,South,P0017,26.23
2023-11-22,North,P0018,89.32
2023-11-22,South,P0019,90.91
2023-11-22,West,P0020,89.25
2023-11-22,East,P0001,29.5
2023-11-22,West,P0002,23.4
2023-11-22,North,P0003,52.82
2023-11-22,North,P0004,41.25
2023-11-22,South,P0005,23.61
2023-11-22,North,P0006,62.79
2023-11-22,South,P0007,95.81
2023-11-22,North,P0008,62.46
2023-11-22,East,P0009,61.35
2023-11-22,East,P0010,64.08
2023-11-22,East,P0011,43.93
2023-11-22,West,P0012,10.01
2023-11-22,North,P0013,71.85
2023-11-22,South,P0014,50.59
2023-11-22,South,P0015,86.43
2023-11-22,West,P0016,33.32
2023-11-22,South,P0017,21.46
2023-11-22,East,P0018,76.95
2023-11-22,East,P0019,50.99
2023-11-22,South,P0020,12.62
2023-11-23,South,P0001,54.08
2023-11-23,North,P0002,94.13
2023-11-23,East,P0003,92.38
2023-11-23,North,P0004,40.43
2023-11-23,North,P0005,46.28
2023-11-23,South,P0006,43.84
2023-11-23,North,P0007,24.75
2023-11-23,East,P0008,22.69
2023-11-23,West,P0009,67.96
2023-11-23,West,P0010,90.63
2023-11-23,East,P0011,21.86
2023-11-23,South,P0012,55.32
2023-11-23,South,P0013,16.99
2023-11-23,South,P0014,35.82
2023-11-23,North,P0015,16.59
2023-11-23,North,P0016,24.43
2023-11-23,East,P0017,78.9
2023-11-23,North,P0018,64.53
2023-11-23,South,P0019,91.33
2023-11-23,West,P0020,55.28
2023-11-23,West,P0001,93.96
2023-11-23,West,P0002,63.05
2023-11-23,West,P0003,57.35
2023-11-23,North,P0004,71.96
2023-11-23,West,P0005,85.9
2023-11-23,South,P0006,66.32
2023-11-23,East,P0007,93.08
2023-11-23,West,P0008,67.72
2023-11-23,East,P0009,81.31
2023-11-23,West,P0010,95.43
2023-11-23,West,P0011,24.14
2023-11-23,North,P0012,85.46
2023-11-23,North,P0013,45.88
2023-11-23,West,P0014,42.22
2023-11-23,West,P0015,76.39
2023-11-23,East,P0016,59.16
2023-11-23,South,P0017,55.39
2023-11-23,South,P0018,15.58
2023-11-23,East,P0019,30.79
2023-11-23,West,P0020,82.5
2023-11-23,West,P0001,66.26
2023-11-23,South,P0002,70.46
2023-11-23,North,P0003,58.84
2023-11-23,West,P0004,63.4
2023-11-23,West,P0005,74.04
2023-11-23,South,P0006,22.42
2023-11-23,North,P0007,76.85
2023-11-23,North,P0008,11.44
2023-11-23,South,P0009,31.98
2023-11-23,North,P0010,61.65
2023-11-23,West,P0011,74.34
2023-11-23,West,P0012,75.3
2023-11-23,South,P0013,38.46
2023-11-23,West,P0014,33.74
2023-11-23,West,P0015,16.54
2023-11-23,South,P0016,97.83
2023-11-23,North,P0017,28.13
2023-11-23,South,P0018,44.82
2023-11-23,West,P0019,62.25
2023-11-23,North,P0020,46.44
2023-11-23,East,P0001,75.79
2023-11-23,North,P0002,43.37
2023-11-23,East,P0003,43.0
2023-11-23,North,P0004,93.68
2023-11-23,South,P0005,98.23
2023-11-23,North,P0006,80.43
2023-11-23,North,P0007,61.17
2023-11-23,North,P0008,61.87
2023-11-23,East,P0009,18.8
2023-11-23,East,P0010,36.07
2023-11-23,West,P0011,27.34
2023-11-23,North,P0012,31.03
2023-11-23,South,P0013,45.55
2023-11-23,South,P0014,62.57
2023-11-23,North,P0015,78.84
2023-11-23,South,P0016,14.55
2023-11-23,East,P0017,73.0
2023-11-23,West,P0018,25.45
2023-11-23,West,P0019,85.25
2023-11-23,North,P0020,13.58
2023-11-23,North,P0001,76.48
2023-11-23,South,P0002,37.17
2023-11-23,South,P0003,93.98
2023-11-23,East,P0004,31.99
2023-11-23,North,P0005,47.46
2023-11-23,West,P0006,61.71
2023-11-23,East,P0007,7.85
2023-11-23,North,P0008,57.76
2023-11-23,East,P0009,55.81
2023-11-23,North,P0010,32.72
2023-11-23,West,P0011,15.04
2023-11-23,East,P0012,89.66
2023-11-23,West,P0013,52.98
2023-11-23,North,P0014,81.19
2023-11-23,West,P0015,62.52
2023-11-23,West,P0016,68.5
2023-11-23,East,P0017,19.92
2023-11-23,South,P0018,86.02
2023-11-23,North,P0019,99.13
2023-11-23,North,P0020,34.61
2023-11-24,East,P0001,87.9
2023-11-24,North,P0002,76.7
2023-11-24,West,P0003,39.96
2023-11-24,North,P0004,21.51
2023-11-24,East,P0005,64.36
2023-11-24,South,P0006,72.15
2023-11-24,South,P0007,92.32
2023-11-24,West,P0008,19.18
2023-11-24,South,P0009,94.12
2023-11-24,South,P0010,52.79
2023-11-24,West,P0011,58.58
2023-11-24,West,P0012,92.43
2023-11-24,South,P0013,86.62
2023-11-24,East,P0014,17.87
2023-11-24,East,P0015,46.39
2023-11-24,North,P0016,57.29
2023-11-24,West,P0017,33.03
2023-11-24,South,P0018,71.62
2023-11-24,South,P0019,46.26
2023-11-24,West,P0020,68.57
2023-11-24,West,P0001,84.94
2023-11-24,East,P0002,49.17
2023-11-24,South,P0003,93.68
2023-11-24,South,P0004,55.11
2023-11-24,South,P0005,22.36
2023-11-24,South,P0006,14.05
2023-11-24,West,P0007,52.19
2023-11-24,South,P0008,81.6
2023-11-24,West,P0009,47.67
2023-11-24,East,P0010,84.21
2023-11-24,North,P0011,37.26
2023-11-24,South,P0012,93.43
2023-11-24,South,P0013,96.23
2023-11-24,North,P0014,36.11
2023-11-24,West,P0015,14.99
2023-11-24,North,P0016,48.86
2023-11-24,South,P0017,30.47
2023-11-24,West,P0018,78.92
2023-11-24,North,P0019,31.31
2023-11-24,West,P0020,41.21
2023-11-24,East,P0001,86.03
2023-11-24,West,P0002,35.62
2023-11-24,West,P0003,32.19
2023-11-24,South,P0004,97.7
2023-11-24,East,P0005,94.11
2023-11-24,East,P0006,43.52
2023-11-24,South,P0007,45.85
2023-11-24,North,P0008,95.88
2023-11-24,East,P0009,92.03
