Date,Store ID,Product ID,Units Sold,Units Ordered
2023-10-09,S004,P0006,65,50
2023-10-09,S004,P0007,65,22
2023-10-09,S004,P0008,210,25
2023-10-09,S004,P0009,147,114
2023-10-09,S004,P0010,239,86
2023-10-09,S004,P0011,101,25
2023-10-09,S004,P0012,50,58
2023-10-09,S004,P0013,12,86
2023-10-09,S004,P0014,277,149
2023-10-09,S004,P0015,140,100
2023-10-09,S004,P0016,156,77
2023-10-09,S004,P0017,18,79
2023-10-09,S004,P0018,96,187
2023-10-09,S004,P0019,19,172
2023-10-09,S004,P0020,127,88
2023-10-09,S005,P0001,86,65
2023-10-09,S005,P0002,168,186
2023-10-09,S005,P0003,428,140
2023-10-09,S005,P0004,80,33
2023-10-09,S005,P0005,96,42
2023-10-09,S005,P0006,251,68
2023-10-09,S005,P0007,315,26
2023-10-09,S005,P0008,187,114
2023-10-09,S005,P0009,120,45
2023-10-09,S005,P0010,113,121
2023-10-09,S005,P0011,260,86
2023-10-09,S005,P0012,32,189
2023-10-09,S005,P0013,53,71
2023-10-09,S005,P0014,38,34
2023-10-09,S005,P0015,194,170
2023-10-09,S005,P0016,57,42
2023-10-09,S005,P0017,46,114
2023-10-09,S005,P0018,159,51
2023-10-09,S005,P0019,273,101
2023-10-09,S005,P0020,293,178
2023-10-10,S001,P0001,32,140
2023-10-10,S001,P0002,101,30
2023-10-10,S001,P0003,271,48
2023-10-10,S001,P0004,19,116
2023-10-10,S001,P0005,33,106
2023-10-10,S001,P0006,59,84
2023-10-10,S001,P0007,108,178
2023-10-10,S001,P0008,172,54
2023-10-10,S001,P0009,208,143
2023-10-10,S001,P0010,383,28
2023-10-10,S001,P0011,397,137
2023-10-10,S001,P0012,70,140
2023-10-10,S001,P0013,117,43
2023-10-10,S001,P0014,90,25
2023-10-10,S001,P0015,138,184
2023-10-10,S001,P0016,145,81
2023-10-10,S001,P0017,102,50
2023-10-10,S001,P0018,205,147
2023-10-10,S001,P0019,116,139
2023-10-10,S001,P0020,70,125
2023-10-10,S002,P0001,191,40
2023-10-10,S002,P0002,171,163
2023-10-10,S002,P0003,183,47
2023-10-10,S002,P0004,231,110
2023-10-10,S002,P0005,101,28
2023-10-10,S002,P0006,23,31
2023-10-10,S002,P0007,18,68
2023-10-10,S002,P0008,92,197
2023-10-10,S002,P0009,12,43
2023-10-10,S002,P0010,97,53
2023-10-10,S002,P0011,218,139
2023-10-10,S002,P0012,69,176
2023-10-10,S002,P0013,67,158
2023-10-10,S002,P0014,283,28
2023-10-10,S002,P0015,153,182
2023-10-10,S002,P0016,54,161
2023-10-10,S002,P0017,39,45
2023-10-10,S002,P0018,133,129
2023-10-10,S002,P0019,151,35
2023-10-10,S002,P0020,45,163
2023-10-10,S003,P0001,26,80
2023-10-10,S003,P0002,134,158
2023-10-10,S003,P0003,19,193
2023-10-10,S003,P0004,36,115
2023-10-10,S003,P0005,142,129
2023-10-10,S003,P0006,15,109
2023-10-10,S003,P0007,135,196
2023-10-10,S003,P0008,131,95
2023-10-10,S003,P0009,130,149
2023-10-10,S003,P0010,163,196
2023-10-10,S003,P0011,56,90
2023-10-10,S003,P0012,15,114
2023-10-10,S003,P0013,215,50
2023-10-10,S003,P0014,35,151
2023-10-10,S003,P0015,255,104
2023-10-10,S003,P0016,82,173
2023-10-10,S003,P0017,158,119
2023-10-10,S003,P0018,230,113
2023-10-10,S003,P0019,309,101
2023-10-10,S003,P0020,74,159
2023-10-10,S004,P0001,80,182
2023-10-10,S004,P0002,37,56
2023-10-10,S004,P0003,73,154
2023-10-10,S004,P0004,98,132
2023-10-10,S004,P0005,352,27
2023-10-10,S004,P0006,216,191
2023-10-10,S004,P0007,171,116
2023-10-10,S004,P0008,60,135
2023-10-10,S004,P0009,220,184
2023-10-10,S004,P0010,37,175
2023-10-10,S004,P0011,268,112
2023-10-10,S004,P0012,271,101
2023-10-10,S004,P0013,64,114
2023-10-10,S004,P0014,32,180
2023-10-10,S004,P0015,315,126
2023-10-10,S004,P0016,198,174
2023-10-10,S004,P0017,24,143
2023-10-10,S004,P0018,129,179
2023-10-10,S004,P0019,49,124
2023-10-10,S004,P0020,98,180
2023-10-10,S005,P0001,317,180
2023-10-10,S005,P0002,165,144
2023-10-10,S005,P0003,137,68
2023-10-10,S005,P0004,267,21
2023-10-10,S005,P0005,40,193
2023-10-10,S005,P0006,136,28
2023-10-10,S005,P0007,132,35
2023-10-10,S005,P0008,255,61
2023-10-10,S005,P0009,36,58
2023-10-10,S005,P0010,349,114
2023-10-10,S005,P0011,90,85
2023-10-10,S005,P0012,162,125
2023-10-10,S005,P0013,9,32
2023-10-10,S005,P0014,220,137
2023-10-10,S005,P0015,183,71
2023-10-10,S005,P0016,61,150
2023-10-10,S005,P0017,40,194
2023-10-10,S005,P0018,5,156
2023-10-10,S005,P0019,273,21
2023-10-10,S005,P0020,49,174
2023-10-11,S001,P0001,17,115
2023-10-11,S001,P0002,36,158
2023-10-11,S001,P0003,23,123
2023-10-11,S001,P0004,48,20
2023-10-11,S001,P0005,126,154
2023-10-11,S001,P0006,46,25
2023-10-11,S001,P0007,144,113
2023-10-11,S001,P0008,227,33
2023-10-11,S001,P0009,198,30
2023-10-11,S001,P0010,74,127
2023-10-11,S001,P0011,149,144
2023-10-11,S001,P0012,99,142
2023-10-11,S001,P0013,96,127
2023-10-11,S001,P0014,110,122
2023-10-11,S001,P0015,51,73
2023-10-11,S001,P0016,186,59
2023-10-11,S001,P0017,371,117
2023-10-11,S001,P0018,46,29
2023-10-11,S001,P0019,37,178
2023-10-11,S001,P0020,73,193
2023-10-11,S002,P0001,38,60
2023-10-11,S002,P0002,271,42
2023-10-11,S002,P0003,185,82
2023-10-11,S002,P0004,45,24
2023-10-11,S002,P0005,134,34
2023-10-11,S002,P0006,245,27
2023-10-11,S002,P0007,212,57
2023-10-11,S002,P0008,466,180
2023-10-11,S002,P0009,54,48
2023-10-11,S002,P0010,101,31
2023-10-11,S002,P0011,89,81
2023-10-11,S002,P0012,135,29
2023-10-11,S002,P0013,346,151
2023-10-11,S002,P0014,168,80
2023-10-11,S002,P0015,52,127
2023-10-11,S002,P0016,233,40
2023-10-11,S002,P0017,216,186
2023-10-11,S002,P0018,207,144
2023-10-11,S002,P0019,383,183
2023-10-11,S002,P0020,165,159
2023-10-11,S003,P0001,67,154
2023-10-11,S003,P0002,31,154
2023-10-11,S003,P0003,19,163
2023-10-11,S003,P0004,115,188
2023-10-11,S003,P0005,170,167
2023-10-11,S003,P0006,74,102
2023-10-11,S003,P0007,199,23
2023-10-11,S003,P0008,263,170
2023-10-11,S003,P0009,36,157
2023-10-11,S003,P0010,288,160
2023-10-11,S003,P0011,68,106
2023-10-11,S003,P0012,55,94
2023-10-11,S003,P0013,31,55
2023-10-11,S003,P0014,5,83
2023-10-11,S003,P0015,90,196
2023-10-11,S003,P0016,27,169
2023-10-11,S003,P0017,21,25
2023-10-11,S003,P0018,45,159
2023-10-11,S003,P0019,107,124
2023-10-11,S003,P0020,107,96
2023-10-11,S004,P0001,67,136
2023-10-11,S004,P0002,393,118
2023-10-11,S004,P0003,371,49
2023-10-11,S004,P0004,358,33
2023-10-11,S004,P0005,72,55
2023-10-11,S004,P0006,196,114
2023-10-11,S004,P0007,158,37
2023-10-11,S004,P0008,86,187
2023-10-11,S004,P0009,56,54
2023-10-11,S004,P0010,226,84
2023-10-11,S004,P0011,90,132
2023-10-11,S004,P0012,20,96
2023-10-11,S004,P0013,10,174
2023-10-11,S004,P0014,70,131
2023-10-11,S004,P0015,48,22
2023-10-11,S004,P0016,133,139
2023-10-11,S004,P0017,30,33
2023-10-11,S004,P0018,60,154
2023-10-11,S004,P0019,369,92
2023-10-11,S004,P0020,122,25
2023-10-11,S005,P0001,142,161
2023-10-11,S005,P0002,145,139
2023-10-11,S005,P0003,321,53
2023-10-11,S005,P0004,50,159
2023-10-11,S005,P0005,84,47
2023-10-11,S005,P0006,203,149
2023-10-11,S005,P0007,19,145
2023-10-11,S005,P0008,46,117
2023-10-11,S005,P0009,96,120
2023-10-11,S005,P0010,186,131
2023-10-11,S005,P0011,458,141
2023-10-11,S005,P0012,76,55
2023-10-11,S005,P0013,20,51
2023-10-11,S005,P0014,75,37
2023-10-11,S005,P0015,13,166
2023-10-11,S005,P0016,82,162
2023-10-11,S005,P0017,316,25
2023-10-11,S005,P0018,182,135
2023-10-11,S005,P0019,90,195
2023-10-11,S005,P0020,3,144
2023-10-12,S001,P0001,77,163
2023-10-12,S001,P0002,153,123
2023-10-12,S001,P0003,50,196
2023-10-12,S001,P0004,119,43
2023-10-12,S001,P0005,49,72
2023-10-12,S001,P0006,364,145
2023-10-12,S001,P0007,131,166
2023-10-12,S001,P0008,121,94
2023-10-12,S001,P0009,383,192
2023-10-12,S001,P0010,37,181
2023-10-12,S001,P0011,102,162
2023-10-12,S001,P0012,105,173
2023-10-12,S001,P0013,48,38
2023-10-12,S001,P0014,397,64
2023-10-12,S001,P0015,207,28
2023-10-12,S001,P0016,349,167
2023-10-12,S001,P0017,148,160
2023-10-12,S001,P0018,93,80
2023-10-12,S001,P0019,234,88
2023-10-12,S001,P0020,263,91
2023-10-12,S002,P0001,227,141
2023-10-12,S002,P0002,15,159
2023-10-12,S002,P0003,37,31
2023-10-12,S002,P0004,110,100
2023-10-12,S002,P0005,72,146
2023-10-12,S002,P0006,123,42
2023-10-12,S002,P0007,163,29
2023-10-12,S002,P0008,58,188
2023-10-12,S002,P0009,182,149
2023-10-12,S002,P0010,117,154
2023-10-12,S002,P0011,84,158
2023-10-12,S002,P0012,242,168
2023-10-12,S002,P0013,32,124
2023-10-12,S002,P0014,130,180
2023-10-12,S002,P0015,104,179
2023-10-12,S002,P0016,396,138
2023-10-12,S002,P0017,135,79
2023-10-12,S002,P0018,42,113
2023-10-12,S002,P0019,55,191
2023-10-12,S002,P0020,375,43
2023-10-12,S003,P0001,79,37
2023-10-12,S003,P0002,221,88
2023-10-12,S003,P0003,351,83
2023-10-12,S003,P0004,279,115
2023-10-12,S003,P0005,231,90
2023-10-12,S003,P0006,58,113
2023-10-12,S003,P0007,130,176
2023-10-12,S003,P0008,157,198
2023-10-12,S003,P0009,26,192
2023-10-12,S003,P0010,295,128
2023-10-12,S003,P0011,213,102
2023-10-12,S003,P0012,404,41
2023-10-12,S003,P0013,291,22
2023-10-12,S003,P0014,11,199
2023-10-12,S003,P0015,183,20
2023-10-12,S003,P0016,165,130
2023-10-12,S003,P0017,100,63
2023-10-12,S003,P0018,37,29
2023-10-12,S003,P0019,60,161
2023-10-12,S003,P0020,265,144
2023-10-12,S004,P0001,2,34
2023-10-12,S004,P0002,197,190
2023-10-12,S004,P0003,357,92
2023-10-12,S004,P0004,73,55
2023-10-12,S004,P0005,65,172
2023-10-12,S004,P0006,88,29
2023-10-12,S004,P0007,1,40
2023-10-12,S004,P0008,66,162
2023-10-12,S004,P0009,45,124
2023-10-12,S004,P0010,180,149
2023-10-12,S004,P0011,35,31
2023-10-12,S004,P0012,200,196
2023-10-12,S004,P0013,104,69
2023-10-12,S004,P0014,302,44
2023-10-12,S004,P0015,89,46
2023-10-12,S004,P0016,271,198
2023-10-12,S004,P0017,12,149
2023-10-12,S004,P0018,96,48
2023-10-12,S004,P0019,380,176
2023-10-12,S004,P0020,68,128
2023-10-12,S005,P0001,42,92
2023-10-12,S005,P0002,153,152
2023-10-12,S005,P0003,99,61
2023-10-12,S005,P0004,26,33
2023-10-12,S005,P0005,90,37
2023-10-12,S005,P0006,76,48
2023-10-12,S005,P0007,61,44
2023-10-12,S005,P0008,15,87
2023-10-12,S005,P0009,20,20
2023-10-12,S005,P0010,151,95
2023-10-12,S005,P0011,215,82
2023-10-12,S005,P0012,30,197
2023-10-12,S005,P0013,51,146
2023-10-12,S005,P0014,57,185
2023-10-12,S005,P0015,108,173
2023-10-12,S005,P0016,96,144
2023-10-12,S005,P0017,136,106
2023-10-12,S005,P0018,136,23
2023-10-12,S005,P0019,56,50
2023-10-12,S005,P0020,85,101
2023-10-13,S001,P0001,221,165
2023-10-13,S001,P0002,236,29
2023-10-13,S001,P0003,58,36
2023-10-13,S001,P0004,193,65
2023-10-13,S001,P0005,87,111
2023-10-13,S001,P0006,10,37
2023-10-13,S001,P0007,205,137
2023-10-13,S001,P0008,59,23
2023-10-13,S001,P0009,80,199
2023-10-13,S001,P0010,37,56
2023-10-13,S001,P0011,206,131
2023-10-13,S001,P0012,129,146
2023-10-13,S001,P0013,17,124
2023-10-13,S001,P0014,168,156
2023-10-13,S001,P0015,231,64
2023-10-13,S001,P0016,42,137
2023-10-13,S001,P0017,152,130
2023-10-13,S001,P0018,299,55
2023-10-13,S001,P0019,66,180
2023-10-13,S001,P0020,38,84
2023-10-13,S002,P0001,16,140
2023-10-13,S002,P0002,114,122
2023-10-13,S002,P0003,126,195
2023-10-13,S002,P0004,2,91
2023-10-13,S002,P0005,84,145
2023-10-13,S002,P0006,51,64
2023-10-13,S002,P0007,94,161
2023-10-13,S002,P0008,11,102
2023-10-13,S002,P0009,266,141
2023-10-13,S002,P0010,76,197
2023-10-13,S002,P0011,4,112
2023-10-13,S002,P0012,27,140
2023-10-13,S002,P0013,147,96
2023-10-13,S002,P0014,139,194
2023-10-13,S002,P0015,348,90
2023-10-13,S002,P0016,95,89
2023-10-13,S002,P0017,24,161
2023-10-13,S002,P0018,177,136
2023-10-13,S002,P0019,70,95
2023-10-13,S002,P0020,117,156
2023-10-13,S003,P0001,382,40
2023-10-13,S003,P0002,90,63
2023-10-13,S003,P0003,149,152
2023-10-13,S003,P0004,61,44
2023-10-13,S003,P0005,53,167
2023-10-13,S003,P0006,108,142
2023-10-13,S003,P0007,39,123
2023-10-13,S003,P0008,2,103
2023-10-13,S003,P0009,275,113
2023-10-13,S003,P0010,144,116
2023-10-13,S003,P0011,136,56
2023-10-13,S003,P0012,3,157
2023-10-13,S003,P0013,40,134
2023-10-13,S003,P0014,101,114
2023-10-13,S003,P0015,73,118
2023-10-13,S003,P0016,1,191
2023-10-13,S003,P0017,208,98
2023-10-13,S003,P0018,345,197
2023-10-13,S003,P0019,358,134
2023-10-13,S003,P0020,27,117
2023-10-13,S004,P0001,375,111
2023-10-13,S004,P0002,14,187
2023-10-13,S004,P0003,215,59
2023-10-13,S004,P0004,129,131
2023-10-13,S004,P0005,59,141
2023-10-13,S004,P0006,6,54
2023-10-13,S004,P0007,175,28
2023-10-13,S004,P0008,122,28
2023-10-13,S004,P0009,255,136
2023-10-13,S004,P0010,12,83
2023-10-13,S004,P0011,443,155
2023-10-13,S004,P0012,418,133
2023-10-13,S004,P0013,117,101
2023-10-13,S004,P0014,35,102
2023-10-13,S004,P0015,226,85
2023-10-13,S004,P0016,244,177
2023-10-13,S004,P0017,135,50
2023-10-13,S004,P0018,127,184
2023-10-13,S004,P0019,300,79
2023-10-13,S004,P0020,165,197
2023-10-13,S005,P0001,101,131
2023-10-13,S005,P0002,136,45
2023-10-13,S005,P0003,351,52
2023-10-13,S005,P0004,1,132
2023-10-13,S005,P0005,85,143
2023-10-13,S005,P0006,170,159
2023-10-13,S005,P0007,226,171
2023-10-13,S005,P0008,160,160
2023-10-13,S005,P0009,14,103
2023-10-13,S005,P0010,201,48
2023-10-13,S005,P0011,60,133
2023-10-13,S005,P0012,55,135
2023-10-13,S005,P0013,16,101
2023-10-13,S005,P0014,40,162
2023-10-13,S005,P0015,117,178
2023-10-13,S005,P0016,174,70
2023-10-13,S005,P0017,394,112
2023-10-13,S005,P0018,5,191
2023-10-13,S005,P0019,129,41
2023-10-13,S005,P0020,29,187
2023-10-14,S001,P0001,18,55
2023-10-14,S001,P0002,74,57
2023-10-14,S001,P0003,1,116
2023-10-14,S001,P0004,113,50
2023-10-14,S001,P0005,90,59
2023-10-14,S001,P0006,250,186
2023-10-14,S001,P0007,87,69
2023-10-14,S001,P0008,407,130
2023-10-14,S001,P0009,197,55
2023-10-14,S001,P0010,10,160
2023-10-14,S001,P0011,42,68
2023-10-14,S001,P0012,146,84
2023-10-14,S001,P0013,377,112
2023-10-14,S001,P0014,120,60
2023-10-14,S001,P0015,109,133
2023-10-14,S001,P0016,4,199
2023-10-14,S001,P0017,46,68
2023-10-14,S001,P0018,446,153
2023-10-14,S001,P0019,7,189
2023-10-14,S001,P0020,65,73
2023-10-14,S002,P0001,90,156
2023-10-14,S002,P0002,180,164
2023-10-14,S002,P0003,171,101
2023-10-14,S002,P0004,140,119
2023-10-14,S002,P0005,366,172
2023-10-14,S002,P0006,36,174
2023-10-14,S002,P0007,188,20
2023-10-14,S002,P0008,249,69
2023-10-14,S002,P0009,6,143
2023-10-14,S002,P0010,122,166
2023-10-14,S002,P0011,47,138
2023-10-14,S002,P0012,224,188
2023-10-14,S002,P0013,24,38
2023-10-14,S002,P0014,128,89
2023-10-14,S002,P0015,99,44
2023-10-14,S002,P0016,71,176
2023-10-14,S002,P0017,62,98
2023-10-14,S002,P0018,38,191
2023-10-14,S002,P0019,52,126
2023-10-14,S002,P0020,176,130
2023-10-14,S003,P0001,2,125
2023-10-14,S003,P0002,197,194
2023-10-14,S003,P0003,46,106
2023-10-14,S003,P0004,25,92
2023-10-14,S003,P0005,60,129
2023-10-14,S003,P0006,221,103
2023-10-14,S003,P0007,75,153
2023-10-14,S003,P0008,148,199
2023-10-14,S003,P0009,165,81
2023-10-14,S003,P0010,278,166
2023-10-14,S003,P0011,305,176
2023-10-14,S003,P0012,56,128
2023-10-14,S003,P0013,332,154
2023-10-14,S003,P0014,311,81
2023-10-14,S003,P0015,301,136
2023-10-14,S003,P0016,246,162
2023-10-14,S003,P0017,183,36
2023-10-14,S003,P0018,119,129
2023-10-14,S003,P0019,101,199
2023-10-14,S003,P0020,110,94
2023-10-14,S004,P0001,295,32
2023-10-14,S004,P0002,185,48
2023-10-14,S004,P0003,42,43
2023-10-14,S004,P0004,98,45
2023-10-14,S004,P0005,243,114
2023-10-14,S004,P0006,120,42
2023-10-14,S004,P0007,187,102
2023-10-14,S004,P0008,64,197
2023-10-14,S004,P0009,226,129
2023-10-14,S004,P0010,97,58
2023-10-14,S004,P0011,62,66
2023-10-14,S004,P0012,75,142
2023-10-14,S004,P0013,44,105
2023-10-14,S004,P0014,363,140
2023-10-14,S004,P0015,124,88
2023-10-14,S004,P0016,137,181
2023-10-14,S004,P0017,58,67
2023-10-14,S004,P0018,340,122
2023-10-14,S004,P0019,172,91
2023-10-14,S004,P0020,162,75
2023-10-14,S005,P0001,95,65
2023-10-14,S005,P0002,112,23
2023-10-14,S005,P0003,151,142
2023-10-14,S005,P0004,61,99
2023-10-14,S005,P0005,139,144
2023-10-14,S005,P0006,73,112
2023-10-14,S005,P0007,329,118
2023-10-14,S005,P0008,6,173
2023-10-14,S005,P0009,197,140
2023-10-14,S005,P0010,236,181
2023-10-14,S005,P0011,11,186
2023-10-14,S005,P0012,32,152
2023-10-14,S005,P0013,218,72
2023-10-14,S005,P0014,47,178
2023-10-14,S005,P0015,6,32
2023-10-14,S005,P0016,333,184
2023-10-14,S005,P0017,142,175
2023-10-14,S005,P0018,106,76
2023-10-14,S005,P0019,59,84
2023-10-14,S005,P0020,48,74
2023-10-15,S001,P0001,31,64
2023-10-15,S001,P0002,86,45
2023-10-15,S001,P0003,49,85
2023-10-15,S001,P0004,12,116
2023-10-15,S001,P0005,140,150
2023-10-15,S001,P0006,198,22
2023-10-15,S001,P0007,202,175
2023-10-15,S001,P0008,122,102
2023-10-15,S001,P0009,46,64
2023-10-15,S001,P0010,66,100
2023-10-15,S001,P0011,72,94
2023-10-15,S001,P0012,128,114
2023-10-15,S001,P0013,170,58
2023-10-15,S001,P0014,71,190
2023-10-15,S001,P0015,40,123
2023-10-15,S001,P0016,80,121
2023-10-15,S001,P0017,339,166
2023-10-15,S001,P0018,265,166
2023-10-15,S001,P0019,54,149
2023-10-15,S001,P0020,41,134
2023-10-15,S002,P0001,338,121
2023-10-15,S002,P0002,35,112
2023-10-15,S002,P0003,110,75
2023-10-15,S002,P0004,62,31
2023-10-15,S002,P0005,340,140
2023-10-15,S002,P0006,21,91
2023-10-15,S002,P0007,15,23
2023-10-15,S002,P0008,128,33
2023-10-15,S002,P0009,2,181
2023-10-15,S002,P0010,41,49
2023-10-15,S002,P0011,140,167
2023-10-15,S002,P0012,66,58
2023-10-15,S002,P0013,24,148
2023-10-15,S002,P0014,180,67
2023-10-15,S002,P0015,175,90
2023-10-15,S002,P0016,176,99
2023-10-15,S002,P0017,78,107
2023-10-15,S002,P0018,454,140
2023-10-15,S002,P0019,103,69
2023-10-15,S002,P0020,222,39
2023-10-15,S003,P0001,186,177
2023-10-15,S003,P0002,154,42
2023-10-15,S003,P0003,258,50
2023-10-15,S003,P0004,53,158
2023-10-15,S003,P0005,131,81
2023-10-15,S003,P0006,185,131
2023-10-15,S003,P0007,71,138
2023-10-15,S003,P0008,140,71
2023-10-15,S003,P0009,309,162
2023-10-15,S003,P0010,357,110
2023-10-15,S003,P0011,374,109
2023-10-15,S003,P0012,81,121
2023-10-15,S003,P0013,32,191
2023-10-15,S003,P0014,6,34
2023-10-15,S003,P0015,151,149
2023-10-15,S003,P0016,164,75
2023-10-15,S003,P0017,153,60
2023-10-15,S003,P0018,19,189
2023-10-15,S003,P0019,73,41
2023-10-15,S003,P0020,195,79
2023-10-15,S004,P0001,31,110
2023-10-15,S004,P0002,164,39
2023-10-15,S004,P0003,159,118
2023-10-15,S004,P0004,132,31
2023-10-15,S004,P0005,4,33
2023-10-15,S004,P0006,179,174
2023-10-15,S004,P0007,210,104
2023-10-15,S004,P0008,105,176
2023-10-15,S004,P0009,339,154
2023-10-15,S004,P0010,139,58
2023-10-15,S004,P0011,107,62
2023-10-15,S004,P0012,100,63
2023-10-15,S004,P0013,91,122
2023-10-15,S004,P0014,182,175
2023-10-15,S004,P0015,355,99
2023-10-15,S004,P0016,33,100
2023-10-15,S004,P0017,282,151
2023-10-15,S004,P0018,79,174
2023-10-15,S004,P0019,136,52
2023-10-15,S004,P0020,26,56
2023-10-15,S005,P0001,304,179
2023-10-15,S005,P0002,200,147
2023-10-15,S005,P0003,46,187
2023-10-15,S005,P0004,277,136
2023-10-15,S005,P0005,13,38
2023-10-15,S005,P0006,185,86
2023-10-15,S005,P0007,1,124
2023-10-15,S005,P0008,35,181
2023-10-15,S005,P0009,137,147
2023-10-15,S005,P0010,105,39
2023-10-15,S005,P0011,70,67
2023-10-15,S005,P0012,148,156
2023-10-15,S005,P0013,84,121
2023-10-15,S005,P0014,5,107
2023-10-15,S005,P0015,103,148
2023-10-15,S005,P0016,43,127
2023-10-15,S005,P0017,33,137
2023-10-15,S005,P0018,283,81
2023-10-15,S005,P0019,49,180
2023-10-15,S005,P0020,426,112
2023-10-16,S001,P0001,109,193
2023-10-16,S001,P0002,163,81
2023-10-16,S001,P0003,167,187
2023-10-16,S001,P0004,136,151
2023-10-16,S001,P0005,73,182
2023-10-16,S001,P0006,40,24
2023-10-16,S001,P0007,42,152
2023-10-16,S001,P0008,177,105
2023-10-16,S001,P0009,9,110
2023-10-16,S001,P0010,166,184
2023-10-16,S001,P0011,211,124
2023-10-16,S001,P0012,81,127
2023-10-16,S001,P0013,58,114
2023-10-16,S001,P0014,207,28
2023-10-16,S001,P0015,96,68
2023-10-16,S001,P0016,113,115
2023-10-16,S001,P0017,12,128
2023-10-16,S001,P0018,227,58
2023-10-16,S001,P0019,7,182
2023-10-16,S001,P0020,105,169
2023-10-16,S002,P0001,13,131
2023-10-16,S002,P0002,67,48
2023-10-16,S002,P0003,4,88
2023-10-16,S002,P0004,269,41
2023-10-16,S002,P0005,140,23
2023-10-16,S002,P0006,196,24
2023-10-16,S002,P0007,102,171
2023-10-16,S002,P0008,30,43
2023-10-16,S002,P0009,404,187
2023-10-16,S002,P0010,49,108
2023-10-16,S002,P0011,37,187
2023-10-16,S002,P0012,124,108
2023-10-16,S002,P0013,136,72
2023-10-16,S002,P0014,37,54
2023-10-16,S002,P0015,22,179
2023-10-16,S002,P0016,39,139
2023-10-16,S002,P0017,355,90
2023-10-16,S002,P0018,179,107
2023-10-16,S002,P0019,163,153
2023-10-16,S002,P0020,110,144
2023-10-16,S003,P0001,222,61
2023-10-16,S003,P0002,79,72
2023-10-16,S003,P0003,71,191
2023-10-16,S003,P0004,140,172
2023-10-16,S003,P0005,69,42
2023-10-16,S003,P0006,290,44
2023-10-16,S003,P0007,62,117
2023-10-16,S003,P0008,11,169
2023-10-16,S003,P0009,328,182
2023-10-16,S003,P0010,74,144
2023-10-16,S003,P0011,91,133
2023-10-16,S003,P0012,1,150
2023-10-16,S003,P0013,111,73
2023-10-16,S003,P0014,178,159
2023-10-16,S003,P0015,6,178
2023-10-16,S003,P0016,64,121
2023-10-16,S003,P0017,41,57
2023-10-16,S003,P0018,180,140
2023-10-16,S003,P0019,406,33
2023-10-16,S003,P0020,122,148
2023-10-16,S004,P0001,20,187
2023-10-16,S004,P0002,9,92
2023-10-16,S004,P0003,57,126
2023-10-16,S004,P0004,112,192
2023-10-16,S004,P0005,157,184
2023-10-16,S004,P0006,339,117
2023-10-16,S004,P0007,25,142
2023-10-16,S004,P0008,47,76
2023-10-16,S004,P0009,228,61
2023-10-16,S004,P0010,30,26
2023-10-16,S004,P0011,357,112
2023-10-16,S004,P0012,93,156
2023-10-16,S004,P0013,21,30
2023-10-16,S004,P0014,51,137
2023-10-16,S004,P0015,239,43
2023-10-16,S004,P0016,168,172
2023-10-16,S004,P0017,461,167
2023-10-16,S004,P0018,339,142
2023-10-16,S004,P0019,18,133
2023-10-16,S004,P0020,174,177
2023-10-16,S005,P0001,250,198
2023-10-16,S005,P0002,125,45
2023-10-16,S005,P0003,215,77
2023-10-16,S005,P0004,147,165
2023-10-16,S005,P0005,199,141
2023-10-16,S005,P0006,115,159
2023-10-16,S005,P0007,218,34
2023-10-16,S005,P0008,107,108
2023-10-16,S005,P0009,72,148
2023-10-16,S005,P0010,24,21
2023-10-16,S005,P0011,62,104
2023-10-16,S005,P0012,25,77
2023-10-16,S005,P0013,28,158
2023-10-16,S005,P0014,16,180
2023-10-16,S005,P0015,160,151
2023-10-16,S005,P0016,37,81
2023-10-16,S005,P0017,205,148
2023-10-16,S005,P0018,183,136
2023-10-16,S005,P0019,148,65
2023-10-16,S005,P0020,256,142
2023-10-17,S001,P0001,100,198
2023-10-17,S001,P0002,53,188
2023-10-17,S001,P0003,4,130
2023-10-17,S001,P0004,390,156
2023-10-17,S001,P0005,200,102
2023-10-17,S001,P0006,223,44
2023-10-17,S001,P0007,3,148
2023-10-17,S001,P0008,238,38
2023-10-17,S001,P0009,9,69
2023-10-17,S001,P0010,222,62
2023-10-17,S001,P0011,471,41
2023-10-17,S001,P0012,181,98
2023-10-17,S001,P0013,64,40
2023-10-17,S001,P0014,415,176
2023-10-17,S001,P0015,6,53
2023-10-17,S001,P0016,231,71
2023-10-17,S001,P0017,286,65
2023-10-17,S001,P0018,33,35
2023-10-17,S001,P0019,44,24
2023-10-17,S001,P0020,167,191
2023-10-17,S002,P0001,357,130
2023-10-17,S002,P0002,167,184
2023-10-17,S002,P0003,326,177
2023-10-17,S002,P0004,46,158
2023-10-17,S002,P0005,67,51
2023-10-17,S002,P0006,53,47
2023-10-17,S002,P0007,166,79
2023-10-17,S002,P0008,150,97
2023-10-17,S002,P0009,33,58
2023-10-17,S002,P0010,85,45
2023-10-17,S002,P0011,301,38
2023-10-17,S002,P0012,35,62
2023-10-17,S002,P0013,202,135
2023-10-17,S002,P0014,165,135
2023-10-17,S002,P0015,402,38
2023-10-17,S002,P0016,55,161
2023-10-17,S002,P0017,33,102
2023-10-17,S002,P0018,161,177
2023-10-17,S002,P0019,19,111
2023-10-17,S002,P0020,19,168
2023-10-17,S003,P0001,350,37
