Date,Product ID,Store ID,Inventory Level
2023-06-14,P0015,S001,74
2023-06-14,P0016,S001,339
2023-06-14,P0017,S001,344
2023-06-14,P0018,S001,233
2023-06-14,P0019,S001,396
2023-06-14,P0020,S001,124
2023-06-14,P0001,S002,228
2023-06-14,P0002,S002,282
2023-06-14,P0003,S002,153
2023-06-14,P0004,S002,322
2023-06-14,P0005,S002,446
2023-06-14,P0006,S002,371
2023-06-14,P0007,S002,120
2023-06-14,P0008,S002,126
2023-06-14,P0009,S002,485
2023-06-14,P0010,S002,290
2023-06-14,P0011,S002,301
2023-06-14,P0012,S002,490
2023-06-14,P0013,S002,56
2023-06-14,P0014,S002,89
2023-06-14,P0015,S002,284
2023-06-14,P0016,S002,119
2023-06-14,P0017,S002,345
2023-06-14,P0018,S002,64
2023-06-14,P0019,S002,319
2023-06-14,P0020,S002,248
2023-06-14,P0001,S003,323
2023-06-14,P0002,S003,324
2023-06-14,P0003,S003,106
2023-06-14,P0004,S003,55
2023-06-14,P0005,S003,159
2023-06-14,P0006,S003,396
2023-06-14,P0007,S003,100
2023-06-14,P0008,S003,296
2023-06-14,P0009,S003,125
2023-06-14,P0010,S003,448
2023-06-14,P0011,S003,96
2023-06-14,P0012,S003,452
2023-06-14,P0013,S003,81
2023-06-14,P0014,S003,389
2023-06-14,P0015,S003,118
2023-06-14,P0016,S003,132
2023-06-14,P0017,S003,146
2023-06-14,P0018,S003,487
2023-06-14,P0019,S003,165
2023-06-14,P0020,S003,191
2023-06-14,P0001,S004,177
2023-06-14,P0002,S004,469
2023-06-14,P0003,S004,383
2023-06-14,P0004,S004,107
2023-06-14,P0005,S004,221
2023-06-14,P0006,S004,349
2023-06-14,P0007,S004,290
2023-06-14,P0008,S004,157
2023-06-14,P0009,S004,118
2023-06-14,P0010,S004,402
2023-06-14,P0011,S004,362
2023-06-14,P0012,S004,121
2023-06-14,P0013,S004,418
2023-06-14,P0014,S004,219
2023-06-14,P0015,S004,151
2023-06-14,P0016,S004,314
2023-06-14,P0017,S004,251
2023-06-14,P0018,S004,184
2023-06-14,P0019,S004,81
2023-06-14,P0020,S004,412
2023-06-14,P0001,S005,62
2023-06-14,P0002,S005,494
2023-06-14,P0003,S005,207
2023-06-14,P0004,S005,245
2023-06-14,P0005,S005,476
2023-06-14,P0006,S005,290
2023-06-14,P0007,S005,220
2023-06-14,P0008,S005,465
2023-06-14,P0009,S005,230
2023-06-14,P0010,S005,193
2023-06-14,P0011,S005,194
2023-06-14,P0012,S005,127
2023-06-14,P0013,S005,443
2023-06-14,P0014,S005,241
2023-06-14,P0015,S005,393
2023-06-14,P0016,S005,178
2023-06-14,P0017,S005,362
2023-06-14,P0018,S005,104
2023-06-14,P0019,S005,468
2023-06-14,P0020,S005,452
2023-06-15,P0001,S001,227
2023-06-15,P0002,S001,201
2023-06-15,P0003,S001,380
2023-06-15,P0004,S001,239
2023-06-15,P0005,S001,85
2023-06-15,P0006,S001,192
2023-06-15,P0007,S001,219
2023-06-15,P0008,S001,371
2023-06-15,P0009,S001,300
2023-06-15,P0010,S001,392
2023-06-15,P0011,S001,214
2023-06-15,P0012,S001,163
2023-06-15,P0013,S001,124
2023-06-15,P0014,S001,396
2023-06-15,P0015,S001,181
2023-06-15,P0016,S001,176
2023-06-15,P0017,S001,393
2023-06-15,P0018,S001,394
2023-06-15,P0019,S001,141
2023-06-15,P0020,S001,314
2023-06-15,P0001,S002,414
2023-06-15,P0002,S002,387
2023-06-15,P0003,S002,228
2023-06-15,P0004,S002,343
2023-06-15,P0005,S002,444
2023-06-15,P0006,S002,491
2023-06-15,P0007,S002,437
2023-06-15,P0008,S002,254
2023-06-15,P0009,S002,177
2023-06-15,P0010,S002,65
2023-06-15,P0011,S002,451
2023-06-15,P0012,S002,296
2023-06-15,P0013,S002,450
2023-06-15,P0014,S002,115
2023-06-15,P0015,S002,145
2023-06-15,P0016,S002,390
2023-06-15,P0017,S002,162
2023-06-15,P0018,S002,319
2023-06-15,P0019,S002,64
2023-06-15,P0020,S002,203
2023-06-15,P0001,S003,472
2023-06-15,P0002,S003,190
2023-06-15,P0003,S003,64
2023-06-15,P0004,S003,330
2023-06-15,P0005,S003,257
2023-06-15,P0006,S003,273
2023-06-15,P0007,S003,378
2023-06-15,P0008,S003,204
2023-06-15,P0009,S003,473
2023-06-15,P0010,S003,346
2023-06-15,P0011,S003,190
2023-06-15,P0012,S003,358
2023-06-15,P0013,S003,454
2023-06-15,P0014,S003,109
2023-06-15,P0015,S003,389
2023-06-15,P0016,S003,309
2023-06-15,P0017,S003,286
2023-06-15,P0018,S003,365
2023-06-15,P0019,S003,380
2023-06-15,P0020,S003,357
2023-06-15,P0001,S004,384
2023-06-15,P0002,S004,300
2023-06-15,P0003,S004,399
2023-06-15,P0004,S004,261
2023-06-15,P0005,S004,146
2023-06-15,P0006,S004,435
2023-06-15,P0007,S004,380
2023-06-15,P0008,S004,242
2023-06-15,P0009,S004,375
2023-06-15,P0010,S004,375
2023-06-15,P0011,S004,309
2023-06-15,P0012,S004,318
2023-06-15,P0013,S004,467
2023-06-15,P0014,S004,433
2023-06-15,P0015,S004,197
2023-06-15,P0016,S004,124
2023-06-15,P0017,S004,469
2023-06-15,P0018,S004,205
2023-06-15,P0019,S004,70
2023-06-15,P0020,S004,460
2023-06-15,P0001,S005,478
2023-06-15,P0002,S005,439
2023-06-15,P0003,S005,150
2023-06-15,P0004,S005,397
2023-06-15,P0005,S005,410
2023-06-15,P0006,S005,317
2023-06-15,P0007,S005,417
2023-06-15,P0008,S005,460
2023-06-15,P0009,S005,143
2023-06-15,P0010,S005,305
2023-06-15,P0011,S005,314
2023-06-15,P0012,S005,278
2023-06-15,P0013,S005,127
2023-06-15,P0014,S005,467
2023-06-15,P0015,S005,473
2023-06-15,P0016,S005,492
2023-06-15,P0017,S005,431
2023-06-15,P0018,S005,233
2023-06-15,P0019,S005,416
2023-06-15,P0020,S005,412
2023-06-16,P0001,S001,191
2023-06-16,P0002,S001,318
2023-06-16,P0003,S001,472
2023-06-16,P0004,S001,52
2023-06-16,P0005,S001,318
2023-06-16,P0006,S001,499
2023-06-16,P0007,S001,251
2023-06-16,P0008,S001,270
2023-06-16,P0009,S001,165
2023-06-16,P0010,S001,58
2023-06-16,P0011,S001,467
2023-06-16,P0012,S001,216
2023-06-16,P0013,S001,104
2023-06-16,P0014,S001,441
2023-06-16,P0015,S001,118
2023-06-16,P0016,S001,118
2023-06-16,P0017,S001,472
2023-06-16,P0018,S001,207
2023-06-16,P0019,S001,106
2023-06-16,P0020,S001,148
2023-06-16,P0001,S002,383
2023-06-16,P0002,S002,298
2023-06-16,P0003,S002,209
2023-06-16,P0004,S002,418
2023-06-16,P0005,S002,216
2023-06-16,P0006,S002,417
2023-06-16,P0007,S002,377
2023-06-16,P0008,S002,63
2023-06-16,P0009,S002,369
2023-06-16,P0010,S002,150
2023-06-16,P0011,S002,409
2023-06-16,P0012,S002,435
2023-06-16,P0013,S002,490
2023-06-16,P0014,S002,420
2023-06-16,P0015,S002,155
2023-06-16,P0016,S002,244
2023-06-16,P0017,S002,196
2023-06-16,P0018,S002,221
2023-06-16,P0019,S002,267
2023-06-16,P0020,S002,335
2023-06-16,P0001,S003,228
2023-06-16,P0002,S003,305
2023-06-16,P0003,S003,312
2023-06-16,P0004,S003,434
2023-06-16,P0005,S003,364
2023-06-16,P0006,S003,108
2023-06-16,P0007,S003,174
2023-06-16,P0008,S003,99
2023-06-16,P0009,S003,435
2023-06-16,P0010,S003,100
2023-06-16,P0011,S003,417
2023-06-16,P0012,S003,322
2023-06-16,P0013,S003,198
2023-06-16,P0014,S003,413
2023-06-16,P0015,S003,286
2023-06-16,P0016,S003,472
2023-06-16,P0017,S003,93
2023-06-16,P0018,S003,499
2023-06-16,P0019,S003,388
2023-06-16,P0020,S003,475
2023-06-16,P0001,S004,295
2023-06-16,P0002,S004,190
2023-06-16,P0003,S004,384
2023-06-16,P0004,S004,306
2023-06-16,P0005,S004,378
2023-06-16,P0006,S004,174
2023-06-16,P0007,S004,388
2023-06-16,P0008,S004,294
2023-06-16,P0009,S004,461
2023-06-16,P0010,S004,160
2023-06-16,P0011,S004,483
2023-06-16,P0012,S004,221
2023-06-16,P0013,S004,404
2023-06-16,P0014,S004,130
2023-06-16,P0015,S004,405
2023-06-16,P0016,S004,308
2023-06-16,P0017,S004,58
2023-06-16,P0018,S004,82
2023-06-16,P0019,S004,100
2023-06-16,P0020,S004,457
2023-06-16,P0001,S005,413
2023-06-16,P0002,S005,203
2023-06-16,P0003,S005,256
2023-06-16,P0004,S005,261
2023-06-16,P0005,S005,370
2023-06-16,P0006,S005,210
2023-06-16,P0007,S005,61
2023-06-16,P0008,S005,375
2023-06-16,P0009,S005,349
2023-06-16,P0010,S005,287
2023-06-16,P0011,S005,447
2023-06-16,P0012,S005,210
2023-06-16,P0013,S005,324
2023-06-16,P0014,S005,155
2023-06-16,P0015,S005,493
2023-06-16,P0016,S005,379
2023-06-16,P0017,S005,422
2023-06-16,P0018,S005,68
2023-06-16,P0019,S005,403
2023-06-16,P0020,S005,319
2023-06-17,P0001,S001,177
2023-06-17,P0002,S001,75
2023-06-17,P0003,S001,88
2023-06-17,P0004,S001,96
2023-06-17,P0005,S001,272
2023-06-17,P0006,S001,172
2023-06-17,P0007,S001,145
2023-06-17,P0008,S001,165
2023-06-17,P0009,S001,156
2023-06-17,P0010,S001,90
2023-06-17,P0011,S001,157
2023-06-17,P0012,S001,268
2023-06-17,P0013,S001,296
2023-06-17,P0014,S001,87
2023-06-17,P0015,S001,470
2023-06-17,P0016,S001,340
2023-06-17,P0017,S001,308
2023-06-17,P0018,S001,398
2023-06-17,P0019,S001,322
2023-06-17,P0020,S001,152
2023-06-17,P0001,S002,151
2023-06-17,P0002,S002,445
2023-06-17,P0003,S002,421
2023-06-17,P0004,S002,406
2023-06-17,P0005,S002,469
2023-06-17,P0006,S002,346
2023-06-17,P0007,S002,229
2023-06-17,P0008,S002,315
2023-06-17,P0009,S002,211
2023-06-17,P0010,S002,175
2023-06-17,P0011,S002,127
2023-06-17,P0012,S002,136
2023-06-17,P0013,S002,302
2023-06-17,P0014,S002,423
2023-06-17,P0015,S002,91
2023-06-17,P0016,S002,444
2023-06-17,P0017,S002,371
2023-06-17,P0018,S002,240
2023-06-17,P0019,S002,129
2023-06-17,P0020,S002,216
2023-06-17,P0001,S003,251
2023-06-17,P0002,S003,196
2023-06-17,P0003,S003,325
2023-06-17,P0004,S003,381
2023-06-17,P0005,S003,238
2023-06-17,P0006,S003,406
2023-06-17,P0007,S003,172
2023-06-17,P0008,S003,439
2023-06-17,P0009,S003,77
2023-06-17,P0010,S003,57
2023-06-17,P0011,S003,87
2023-06-17,P0012,S003,202
2023-06-17,P0013,S003,362
2023-06-17,P0014,S003,136
2023-06-17,P0015,S003,196
2023-06-17,P0016,S003,184
2023-06-17,P0017,S003,406
2023-06-17,P0018,S003,122
2023-06-17,P0019,S003,270
2023-06-17,P0020,S003,80
2023-06-17,P0001,S004,457
2023-06-17,P0002,S004,406
2023-06-17,P0003,S004,378
2023-06-17,P0004,S004,246
2023-06-17,P0005,S004,498
2023-06-17,P0006,S004,305
2023-06-17,P0007,S004,102
2023-06-17,P0008,S004,124
2023-06-17,P0009,S004,76
2023-06-17,P0010,S004,349
2023-06-17,P0011,S004,108
2023-06-17,P0012,S004,417
2023-06-17,P0013,S004,413
2023-06-17,P0014,S004,273
2023-06-17,P0015,S004,242
2023-06-17,P0016,S004,290
2023-06-17,P0017,S004,154
2023-06-17,P0018,S004,165
2023-06-17,P0019,S004,446
2023-06-17,P0020,S004,96
2023-06-17,P0001,S005,119
2023-06-17,P0002,S005,402
2023-06-17,P0003,S005,354
2023-06-17,P0004,S005,247
2023-06-17,P0005,S005,178
2023-06-17,P0006,S005,437
2023-06-17,P0007,S005,403
2023-06-17,P0008,S005,289
2023-06-17,P0009,S005,453
2023-06-17,P0010,S005,135
2023-06-17,P0011,S005,245
2023-06-17,P0012,S005,179
2023-06-17,P0013,S005,304
2023-06-17,P0014,S005,337
2023-06-17,P0015,S005,295
2023-06-17,P0016,S005,257
2023-06-17,P0017,S005,87
2023-06-17,P0018,S005,445
2023-06-17,P0019,S005,290
2023-06-17,P0020,S005,386
2023-06-18,P0001,S001,462
2023-06-18,P0002,S001,340
2023-06-18,P0003,S001,302
2023-06-18,P0004,S001,66
2023-06-18,P0005,S001,231
2023-06-18,P0006,S001,120
2023-06-18,P0007,S001,210
2023-06-18,P0008,S001,296
2023-06-18,P0009,S001,175
2023-06-18,P0010,S001,470
2023-06-18,P0011,S001,376
2023-06-18,P0012,S001,248
2023-06-18,P0013,S001,162
2023-06-18,P0014,S001,419
2023-06-18,P0015,S001,376
2023-06-18,P0016,S001,392
2023-06-18,P0017,S001,282
2023-06-18,P0018,S001,267
2023-06-18,P0019,S001,101
2023-06-18,P0020,S001,181
2023-06-18,P0001,S002,447
2023-06-18,P0002,S002,494
2023-06-18,P0003,S002,482
2023-06-18,P0004,S002,175
2023-06-18,P0005,S002,477
2023-06-18,P0006,S002,271
2023-06-18,P0007,S002,385
2023-06-18,P0008,S002,148
2023-06-18,P0009,S002,75
2023-06-18,P0010,S002,331
2023-06-18,P0011,S002,363
2023-06-18,P0012,S002,391
2023-06-18,P0013,S002,81
2023-06-18,P0014,S002,100
2023-06-18,P0015,S002,407
2023-06-18,P0016,S002,405
2023-06-18,P0017,S002,118
2023-06-18,P0018,S002,303
2023-06-18,P0019,S002,98
2023-06-18,P0020,S002,120
2023-06-18,P0001,S003,238
2023-06-18,P0002,S003,89
2023-06-18,P0003,S003,137
2023-06-18,P0004,S003,313
2023-06-18,P0005,S003,377
2023-06-18,P0006,S003,418
2023-06-18,P0007,S003,431
2023-06-18,P0008,S003,213
2023-06-18,P0009,S003,182
2023-06-18,P0010,S003,177
2023-06-18,P0011,S003,56
2023-06-18,P0012,S003,224
2023-06-18,P0013,S003,415
2023-06-18,P0014,S003,466
2023-06-18,P0015,S003,245
2023-06-18,P0016,S003,367
2023-06-18,P0017,S003,144
2023-06-18,P0018,S003,204
2023-06-18,P0019,S003,197
2023-06-18,P0020,S003,52
2023-06-18,P0001,S004,370
2023-06-18,P0002,S004,348
2023-06-18,P0003,S004,147
2023-06-18,P0004,S004,217
2023-06-18,P0005,S004,494
2023-06-18,P0006,S004,448
2023-06-18,P0007,S004,91
2023-06-18,P0008,S004,110
2023-06-18,P0009,S004,318
2023-06-18,P0010,S004,358
2023-06-18,P0011,S004,384
2023-06-18,P0012,S004,241
2023-06-18,P0013,S004,148
2023-06-18,P0014,S004,482
2023-06-18,P0015,S004,397
2023-06-18,P0016,S004,466
2023-06-18,P0017,S004,181
2023-06-18,P0018,S004,104
2023-06-18,P0019,S004,402
2023-06-18,P0020,S004,319
2023-06-18,P0001,S005,181
2023-06-18,P0002,S005,67
2023-06-18,P0003,S005,53
2023-06-18,P0004,S005,165
2023-06-18,P0005,S005,146
2023-06-18,P0006,S005,201
2023-06-18,P0007,S005,83
2023-06-18,P0008,S005,460
2023-06-18,P0009,S005,410
2023-06-18,P0010,S005,265
2023-06-18,P0011,S005,179
2023-06-18,P0012,S005,178
2023-06-18,P0013,S005,114
2023-06-18,P0014,S005,472
2023-06-18,P0015,S005,395
2023-06-18,P0016,S005,376
2023-06-18,P0017,S005,402
2023-06-18,P0018,S005,387
2023-06-18,P0019,S005,158
2023-06-18,P0020,S005,382
2023-06-19,P0001,S001,321
2023-06-19,P0002,S001,97
2023-06-19,P0003,S001,337
2023-06-19,P0004,S001,233
2023-06-19,P0005,S001,488
2023-06-19,P0006,S001,180
2023-06-19,P0007,S001,333
2023-06-19,P0008,S001,194
2023-06-19,P0009,S001,465
2023-06-19,P0010,S001,123
2023-06-19,P0011,S001,498
2023-06-19,P0012,S001,81
2023-06-19,P0013,S001,97
2023-06-19,P0014,S001,171
2023-06-19,P0015,S001,102
2023-06-19,P0016,S001,328
2023-06-19,P0017,S001,222
2023-06-19,P0018,S001,265
2023-06-19,P0019,S001,177
2023-06-19,P0020,S001,323
2023-06-19,P0001,S002,144
2023-06-19,P0002,S002,214
2023-06-19,P0003,S002,293
2023-06-19,P0004,S002,486
2023-06-19,P0005,S002,70
2023-06-19,P0006,S002,106
2023-06-19,P0007,S002,363
2023-06-19,P0008,S002,96
2023-06-19,P0009,S002,72
2023-06-19,P0010,S002,139
2023-06-19,P0011,S002,250
2023-06-19,P0012,S002,483
2023-06-19,P0013,S002,365
2023-06-19,P0014,S002,480
2023-06-19,P0015,S002,214
2023-06-19,P0016,S002,344
2023-06-19,P0017,S002,344
2023-06-19,P0018,S002,410
2023-06-19,P0019,S002,316
2023-06-19,P0020,S002,446
2023-06-19,P0001,S003,342
2023-06-19,P0002,S003,489
2023-06-19,P0003,S003,341
2023-06-19,P0004,S003,351
2023-06-19,P0005,S003,309
2023-06-19,P0006,S003,453
2023-06-19,P0007,S003,210
2023-06-19,P0008,S003,101
2023-06-19,P0009,S003,140
2023-06-19,P0010,S003,302
2023-06-19,P0011,S003,195
2023-06-19,P0012,S003,436
2023-06-19,P0013,S003,421
2023-06-19,P0014,S003,184
2023-06-19,P0015,S003,161
2023-06-19,P0016,S003,405
2023-06-19,P0017,S003,499
2023-06-19,P0018,S003,86
2023-06-19,P0019,S003,384
2023-06-19,P0020,S003,223
2023-06-19,P0001,S004,140
2023-06-19,P0002,S004,142
2023-06-19,P0003,S004,210
2023-06-19,P0004,S004,351
2023-06-19,P0005,S004,212
2023-06-19,P0006,S004,62
2023-06-19,P0007,S004,418
2023-06-19,P0008,S004,451
2023-06-19,P0009,S004,277
2023-06-19,P0010,S004,214
2023-06-19,P0011,S004,136
2023-06-19,P0012,S004,193
2023-06-19,P0013,S004,450
2023-06-19,P0014,S004,176
2023-06-19,P0015,S004,392
2023-06-19,P0016,S004,211
2023-06-19,P0017,S004,246
2023-06-19,P0018,S004,362
2023-06-19,P0019,S004,67
2023-06-19,P0020,S004,59
2023-06-19,P0001,S005,415
2023-06-19,P0002,S005,320
2023-06-19,P0003,S005,397
2023-06-19,P0004,S005,331
2023-06-19,P0005,S005,244
2023-06-19,P0006,S005,408
2023-06-19,P0007,S005,70
2023-06-19,P0008,S005,410
2023-06-19,P0009,S005,188
2023-06-19,P0010,S005,328
2023-06-19,P0011,S005,363
2023-06-19,P0012,S005,331
2023-06-19,P0013,S005,420
2023-06-19,P0014,S005,245
2023-06-19,P0015,S005,316
2023-06-19,P0016,S005,258
2023-06-19,P0017,S005,418
2023-06-19,P0018,S005,306
2023-06-19,P0019,S005,213
2023-06-19,P0020,S005,236
2023-06-20,P0001,S001,67
2023-06-20,P0002,S001,206
2023-06-20,P0003,S001,476
2023-06-20,P0004,S001,344
2023-06-20,P0005,S001,235
2023-06-20,P0006,S001,182
2023-06-20,P0007,S001,113
2023-06-20,P0008,S001,378
2023-06-20,P0009,S001,102
2023-06-20,P0010,S001,271
2023-06-20,P0011,S001,437
2023-06-20,P0012,S001,306
2023-06-20,P0013,S001,205
2023-06-20,P0014,S001,337
2023-06-20,P0015,S001,302
2023-06-20,P0016,S001,196
2023-06-20,P0017,S001,91
2023-06-20,P0018,S001,486
2023-06-20,P0019,S001,262
2023-06-20,P0020,S001,457
2023-06-20,P0001,S002,458
2023-06-20,P0002,S002,465
2023-06-20,P0003,S002,193
2023-06-20,P0004,S002,95
2023-06-20,P0005,S002,421
2023-06-20,P0006,S002,58
2023-06-20,P0007,S002,258
2023-06-20,P0008,S002,67
2023-06-20,P0009,S002,62
2023-06-20,P0010,S002,447
2023-06-20,P0011,S002,226
2023-06-20,P0012,S002,78
2023-06-20,P0013,S002,135
2023-06-20,P0014,S002,492
2023-06-20,P0015,S002,454
2023-06-20,P0016,S002,125
2023-06-20,P0017,S002,481
2023-06-20,P0018,S002,457
2023-06-20,P0019,S002,210
2023-06-20,P0020,S002,309
2023-06-20,P0001,S003,153
2023-06-20,P0002,S003,153
2023-06-20,P0003,S003,99
2023-06-20,P0004,S003,88
2023-06-20,P0005,S003,353
2023-06-20,P0006,S003,452
2023-06-20,P0007,S003,250
2023-06-20,P0008,S003,383
2023-06-20,P0009,S003,336
2023-06-20,P0010,S003,404
2023-06-20,P0011,S003,230
2023-06-20,P0012,S003,129
2023-06-20,P0013,S003,467
2023-06-20,P0014,S003,341
2023-06-20,P0015,S003,321
2023-06-20,P0016,S003,335
2023-06-20,P0017,S003,155
2023-06-20,P0018,S003,104
2023-06-20,P0019,S003,237
2023-06-20,P0020,S003,140
2023-06-20,P0001,S004,467
2023-06-20,P0002,S004,410
2023-06-20,P0003,S004,422
2023-06-20,P0004,S004,82
2023-06-20,P0005,S004,144
2023-06-20,P0006,S004,312
2023-06-20,P0007,S004,302
2023-06-20,P0008,S004,450
2023-06-20,P0009,S004,175
2023-06-20,P0010,S004,201
2023-06-20,P0011,S004,80
2023-06-20,P0012,S004,496
2023-06-20,P0013,S004,61
2023-06-20,P0014,S004,422
2023-06-20,P0015,S004,281
2023-06-20,P0016,S004,181
2023-06-20,P0017,S004,278
2023-06-20,P0018,S004,407
2023-06-20,P0019,S004,348
2023-06-20,P0020,S004,225
2023-06-20,P0001,S005,390
2023-06-20,P0002,S005,474
2023-06-20,P0003,S005,274
2023-06-20,P0004,S005,236
2023-06-20,P0005,S005,313
2023-06-20,P0006,S005,430
2023-06-20,P0007,S005,233
2023-06-20,P0008,S005,173
2023-06-20,P0009,S005,282
2023-06-20,P0010,S005,82
2023-06-20,P0011,S005,227
2023-06-20,P0012,S005,313
2023-06-20,P0013,S005,217
2023-06-20,P0014,S005,427
2023-06-20,P0015,S005,492
2023-06-20,P0016,S005,376
2023-06-20,P0017,S005,67
2023-06-20,P0018,S005,406
2023-06-20,P0019,S005,272
2023-06-20,P0020,S005,459
2023-06-21,P0001,S001,269
2023-06-21,P0002,S001,295
2023-06-21,P0003,S001,259
2023-06-21,P0004,S001,392
2023-06-21,P0005,S001,251
2023-06-21,P0006,S001,313
2023-06-21,P0007,S001,482
2023-06-21,P0008,S001,375
2023-06-21,P0009,S001,63
2023-06-21,P0010,S001,109
2023-06-21,P0011,S001,369
2023-06-21,P0012,S001,66
2023-06-21,P0013,S001,227
2023-06-21,P0014,S001,151
2023-06-21,P0015,S001,452
2023-06-21,P0016,S001,209
2023-06-21,P0017,S001,159
2023-06-21,P0018,S001,362
2023-06-21,P0019,S001,53
2023-06-21,P0020,S001,106
2023-06-21,P0001,S002,280
2023-06-21,P0002,S002,278
2023-06-21,P0003,S002,370
2023-06-21,P0004,S002,256
2023-06-21,P0005,S002,349
2023-06-21,P0006,S002,105
2023-06-21,P0007,S002,164
2023-06-21,P0008,S002,409
2023-06-21,P0009,S002,256
2023-06-21,P0010,S002,393
2023-06-21,P0011,S002,311
2023-06-21,P0012,S002,278
2023-06-21,P0013,S002,328
2023-06-21,P0014,S002,248
2023-06-21,P0015,S002,366
2023-06-21,P0016,S002,246
2023-06-21,P0017,S002,268
2023-06-21,P0018,S002,330
2023-06-21,P0019,S002,70
2023-06-21,P0020,S002,326
2023-06-21,P0001,S003,134
2023-06-21,P0002,S003,249
2023-06-21,P0003,S003,87
2023-06-21,P0004,S003,215
2023-06-21,P0005,S003,309
2023-06-21,P0006,S003,426
2023-06-21,P0007,S003,162
2023-06-21,P0008,S003,481
2023-06-21,P0009,S003,384
2023-06-21,P0010,S003,110
2023-06-21,P0011,S003,335
2023-06-21,P0012,S003,409
2023-06-21,P0013,S003,123
2023-06-21,P0014,S003,434
2023-06-21,P0015,S003,437
2023-06-21,P0016,S003,500
2023-06-21,P0017,S003,493
2023-06-21,P0018,S003,254
2023-06-21,P0019,S003,218
2023-06-21,P0020,S003,447
2023-06-21,P0001,S004,184
2023-06-21,P0002,S004,195
2023-06-21,P0003,S004,292
2023-06-21,P0004,S004,495
2023-06-21,P0005,S004,364
2023-06-21,P0006,S004,443
2023-06-21,P0007,S004,121
2023-06-21,P0008,S004,400
2023-06-21,P0009,S004,199
2023-06-21,P0010,S004,89
2023-06-21,P0011,S004,414
2023-06-21,P0012,S004,453
2023-06-21,P0013,S004,343
2023-06-21,P0014,S004,481
2023-06-21,P0015,S004,447
2023-06-21,P0016,S004,195
2023-06-21,P0017,S004,199
2023-06-21,P0018,S004,350
2023-06-21,P0019,S004,238
2023-06-21,P0020,S004,374
2023-06-21,P0001,S005,215
2023-06-21,P0002,S005,60
2023-06-21,P0003,S005,134
2023-06-21,P0004,S005,355
2023-06-21,P0005,S005,151
2023-06-21,P0006,S005,314
2023-06-21,P0007,S005,446
2023-06-21,P0008,S005,283
2023-06-21,P0009,S005,147
2023-06-21,P0010,S005,128
2023-06-21,P0011,S005,484
2023-06-21,P0012,S005,387
2023-06-21,P0013,S005,380
2023-06-21,P0014,S005,213
2023-06-21,P0015,S005,208
2023-06-21,P0016,S005,65
2023-06-21,P0017,S005,382
2023-06-21,P0018,S005,186
2023-06-21,P0019,S005,367
2023-06-21,P0020,S005,114
2023-06-22,P0001,S001,327
2023-06-22,P0002,S001,67
2023-06-22,P0003,S001,70
2023-06-22,P0004,S001,179
2023-06-22,P0005,S001,170
2023-06-22,P0006,S001,189
2023-06-22,P0007,S001,91
2023-06-22,P0008,S001,375
2023-06-22,P0009,S001,172
2023-06-22,P0010,S001,81
2023-06-22,P0011,S001,359
2023-06-22,P0012,S001,474
2023-06-22,P0013,S001,173
2023-06-22,P0014,S001,73
2023-06-22,P0015,S001,142
2023-06-22,P0016,S001,366
2023-06-22,P0017,S001,424
2023-06-22,P0018,S001,138
2023-06-22,P0019,S001,432
2023-06-22,P0020,S001,185
2023-06-22,P0001,S002,469
2023-06-22,P0002,S002,323
2023-06-22,P0003,S002,488
2023-06-22,P0004,S002,305
2023-06-22,P0005,S002,208
2023-06-22,P0006,S002,110
2023-06-22,P0007,S002,393
2023-06-22,P0008,S002,403
2023-06-22,P0009,S002,356
2023-06-22,P0010,S002,264
2023-06-22,P0011,S002,186
2023-06-22,P0012,S002,447
2023-06-22,P0013,S002,154
2023-06-22,P0014,S002,463
2023-06-22,P0015,S002,365
2023-06-22,P0016,S002,456
2023-06-22,P0017,S002,405
2023-06-22,P0018,S002,128
2023-06-22,P0019,S002,483
2023-06-22,P0020,S002,262
2023-06-22,P0001,S003,317
2023-06-22,P0002,S003,248
2023-06-22,P0003,S003,299
2023-06-22,P0004,S003,242
2023-06-22,P0005,S003,400
2023-06-22,P0006,S003,65
2023-06-22,P0007,S003,87
2023-06-22,P0008,S003,423
2023-06-22,P0009,S003,112
2023-06-22,P0010,S003,484
2023-06-22,P0011,S003,263
2023-06-22,P0012,S003,88
2023-06-22,P0013,S003,410
2023-06-22,P0014,S003,290
2023-06-22,P0015,S003,273
2023-06-22,P0016,S003,186
2023-06-22,P0017,S003,344
2023-06-22,P0018,S003,361
2023-06-22,P0019,S003,489
2023-06-22,P0020,S003,118
2023-06-22,P0001,S004,458
2023-06-22,P0002,S004,450
2023-06-22,P0003,S004,473
2023-06-22,P0004,S004,451
2023-06-22,P0005,S004,64
2023-06-22,P0006,S004,164
2023-06-22,P0007,S004,394
2023-06-22,P0008,S004,217
2023-06-22,P0009,S004,237
2023-06-22,P0010,S004,247
2023-06-22,P0011,S004,118
2023-06-22,P0012,S004,273
2023-06-22,P0013,S004,325
2023-06-22,P0014,S004,313
2023-06-22,P0015,S004,149
2023-06-22,P0016,S004,75
2023-06-22,P0017,S004,294
2023-06-22,P0018,S004,213
2023-06-22,P0019,S004,99
2023-06-22,P0020,S004,153
2023-06-22,P0001,S005,212
2023-06-22,P0002,S005,365
2023-06-22,P0003,S005,343
2023-06-22,P0004,S005,360
2023-06-22,P0005,S005,351
2023-06-22,P0006,S005,130
2023-06-22,P0007,S005,477
