Date,Store ID,Product ID,Demand Forecast
2023-12-08,S005,P0014,63.17
2023-12-08,S005,P0015,89.16
2023-12-08,S005,P0016,311.22
2023-12-08,S005,P0017,321.19
2023-12-08,S005,P0018,1.63
2023-12-08,S005,P0019,156.27
2023-12-08,S005,P0020,15.54
2023-12-09,S001,P0001,190.74
2023-12-09,S001,P0002,21.31
2023-12-09,S001,P0003,340.35
2023-12-09,S001,P0004,286.12
2023-12-09,S001,P0005,137.29
2023-12-09,S001,P0006,27.14
2023-12-09,S001,P0007,39.02
2023-12-09,S001,P0008,34.46
2023-12-09,S001,P0009,81.92
2023-12-09,S001,P0010,142.07
2023-12-09,S001,P0011,209.87
2023-12-09,S001,P0012,175.02
2023-12-09,S001,P0013,80.43
2023-12-09,S001,P0014,216.37
2023-12-09,S001,P0015,107.97
2023-12-09,S001,P0016,80.48
2023-12-09,S001,P0017,146.03
2023-12-09,S001,P0018,62.13
2023-12-09,S001,P0019,149.45
2023-12-09,S001,P0020,169.77
2023-12-09,S002,P0001,125.56
2023-12-09,S002,P0002,123.12
2023-12-09,S002,P0003,146.61
2023-12-09,S002,P0004,97.37
2023-12-09,S002,P0005,58.74
2023-12-09,S002,P0006,423.31
2023-12-09,S002,P0007,75.46
2023-12-09,S002,P0008,69.99
2023-12-09,S002,P0009,201.84
2023-12-09,S002,P0010,392.48
2023-12-09,S002,P0011,50.89
2023-12-09,S002,P0012,197.0
2023-12-09,S002,P0013,-6.66
2023-12-09,S002,P0014,37.57
2023-12-09,S002,P0015,223.1
2023-12-09,S002,P0016,139.69
2023-12-09,S002,P0017,81.02
2023-12-09,S002,P0018,12.46
2023-12-09,S002,P0019,59.72
2023-12-09,S002,P0020,139.49
2023-12-09,S003,P0001,48.01
2023-12-09,S003,P0002,115.98
2023-12-09,S003,P0003,34.11
2023-12-09,S003,P0004,19.31
2023-12-09,S003,P0005,170.13
2023-12-09,S003,P0006,132.87
2023-12-09,S003,P0007,30.68
2023-12-09,S003,P0008,328.35
2023-12-09,S003,P0009,-4.72
2023-12-09,S003,P0010,21.26
2023-12-09,S003,P0011,308.68
2023-12-09,S003,P0012,109.2
2023-12-09,S003,P0013,64.76
2023-12-09,S003,P0014,74.23
2023-12-09,S003,P0015,92.05
2023-12-09,S003,P0016,340.36
2023-12-09,S003,P0017,2.37
2023-12-09,S003,P0018,44.4
2023-12-09,S003,P0019,60.1
2023-12-09,S003,P0020,145.89
2023-12-09,S004,P0001,159.04
2023-12-09,S004,P0002,61.1
2023-12-09,S004,P0003,303.41
2023-12-09,S004,P0004,22.59
2023-12-09,S004,P0005,30.11
2023-12-09,S004,P0006,104.98
2023-12-09,S004,P0007,59.05
2023-12-09,S004,P0008,93.19
2023-12-09,S004,P0009,-2.04
2023-12-09,S004,P0010,316.27
2023-12-09,S004,P0011,116.0
2023-12-09,S004,P0012,49.32
2023-12-09,S004,P0013,145.97
2023-12-09,S004,P0014,69.75
2023-12-09,S004,P0015,118.9
2023-12-09,S004,P0016,112.04
2023-12-09,S004,P0017,207.53
2023-12-09,S004,P0018,99.06
2023-12-09,S004,P0019,137.97
2023-12-09,S004,P0020,1.84
2023-12-09,S005,P0001,29.4
2023-12-09,S005,P0002,63.25
2023-12-09,S005,P0003,101.66
2023-12-09,S005,P0004,29.92
2023-12-09,S005,P0005,190.68
2023-12-09,S005,P0006,21.22
2023-12-09,S005,P0007,74.91
2023-12-09,S005,P0008,392.23
2023-12-09,S005,P0009,162.32
2023-12-09,S005,P0010,478.82
2023-12-09,S005,P0011,50.46
2023-12-09,S005,P0012,45.21
2023-12-09,S005,P0013,112.49
2023-12-09,S005,P0014,39.17
2023-12-09,S005,P0015,183.56
2023-12-09,S005,P0016,206.56
2023-12-09,S005,P0017,-6.83
2023-12-09,S005,P0018,30.61
2023-12-09,S005,P0019,321.14
2023-12-09,S005,P0020,240.26
2023-12-10,S001,P0001,274.98
2023-12-10,S001,P0002,336.54
2023-12-10,S001,P0003,23.94
2023-12-10,S001,P0004,244.08
2023-12-10,S001,P0005,43.65
2023-12-10,S001,P0006,221.75
2023-12-10,S001,P0007,147.73
2023-12-10,S001,P0008,107.02
2023-12-10,S001,P0009,163.03
2023-12-10,S001,P0010,209.38
2023-12-10,S001,P0011,144.7
2023-12-10,S001,P0012,226.4
2023-12-10,S001,P0013,189.54
2023-12-10,S001,P0014,386.7
2023-12-10,S001,P0015,51.28
2023-12-10,S001,P0016,256.56
2023-12-10,S001,P0017,170.78
2023-12-10,S001,P0018,57.77
2023-12-10,S001,P0019,117.28
2023-12-10,S001,P0020,161.65
2023-12-10,S002,P0001,91.7
2023-12-10,S002,P0002,102.34
2023-12-10,S002,P0003,123.6
2023-12-10,S002,P0004,30.37
2023-12-10,S002,P0005,103.37
2023-12-10,S002,P0006,30.46
2023-12-10,S002,P0007,261.43
2023-12-10,S002,P0008,41.67
2023-12-10,S002,P0009,69.55
2023-12-10,S002,P0010,78.61
2023-12-10,S002,P0011,174.97
2023-12-10,S002,P0012,105.63
2023-12-10,S002,P0013,167.77
2023-12-10,S002,P0014,18.49
2023-12-10,S002,P0015,111.86
2023-12-10,S002,P0016,84.42
2023-12-10,S002,P0017,192.2
2023-12-10,S002,P0018,25.72
2023-12-10,S002,P0019,195.58
2023-12-10,S002,P0020,74.63
2023-12-10,S003,P0001,245.38
2023-12-10,S003,P0002,84.95
2023-12-10,S003,P0003,16.74
2023-12-10,S003,P0004,337.43
2023-12-10,S003,P0005,44.72
2023-12-10,S003,P0006,38.64
2023-12-10,S003,P0007,162.71
2023-12-10,S003,P0008,38.97
2023-12-10,S003,P0009,71.7
2023-12-10,S003,P0010,152.89
2023-12-10,S003,P0011,47.29
2023-12-10,S003,P0012,39.26
2023-12-10,S003,P0013,247.94
2023-12-10,S003,P0014,174.23
2023-12-10,S003,P0015,79.94
2023-12-10,S003,P0016,173.86
2023-12-10,S003,P0017,278.93
2023-12-10,S003,P0018,368.19
2023-12-10,S003,P0019,56.22
2023-12-10,S003,P0020,158.28
2023-12-10,S004,P0001,458.49
2023-12-10,S004,P0002,57.66
2023-12-10,S004,P0003,43.03
2023-12-10,S004,P0004,19.87
2023-12-10,S004,P0005,22.28
2023-12-10,S004,P0006,29.19
2023-12-10,S004,P0007,70.25
2023-12-10,S004,P0008,45.59
2023-12-10,S004,P0009,23.12
2023-12-10,S004,P0010,78.12
2023-12-10,S004,P0011,34.17
2023-12-10,S004,P0012,281.87
2023-12-10,S004,P0013,15.66
2023-12-10,S004,P0014,195.94
2023-12-10,S004,P0015,188.65
2023-12-10,S004,P0016,4.03
2023-12-10,S004,P0017,231.06
2023-12-10,S004,P0018,280.32
2023-12-10,S004,P0019,56.62
2023-12-10,S004,P0020,57.72
2023-12-10,S005,P0001,-0.13
2023-12-10,S005,P0002,224.56
2023-12-10,S005,P0003,32.71
2023-12-10,S005,P0004,173.41
2023-12-10,S005,P0005,26.09
2023-12-10,S005,P0006,68.54
2023-12-10,S005,P0007,238.96
2023-12-10,S005,P0008,40.83
2023-12-10,S005,P0009,94.65
2023-12-10,S005,P0010,355.23
2023-12-10,S005,P0011,86.18
2023-12-10,S005,P0012,147.51
2023-12-10,S005,P0013,61.18
2023-12-10,S005,P0014,177.68
2023-12-10,S005,P0015,91.68
2023-12-10,S005,P0016,182.4
2023-12-10,S005,P0017,27.35
2023-12-10,S005,P0018,143.38
2023-12-10,S005,P0019,117.26
2023-12-10,S005,P0020,202.62
2023-12-11,S001,P0001,160.84
2023-12-11,S001,P0002,17.06
2023-12-11,S001,P0003,29.0
2023-12-11,S001,P0004,213.53
2023-12-11,S001,P0005,14.13
2023-12-11,S001,P0006,27.23
2023-12-11,S001,P0007,224.96
2023-12-11,S001,P0008,221.53
2023-12-11,S001,P0009,135.25
2023-12-11,S001,P0010,50.47
2023-12-11,S001,P0011,38.2
2023-12-11,S001,P0012,80.54
2023-12-11,S001,P0013,317.16
2023-12-11,S001,P0014,73.62
2023-12-11,S001,P0015,141.63
2023-12-11,S001,P0016,55.13
2023-12-11,S001,P0017,148.77
2023-12-11,S001,P0018,173.85
2023-12-11,S001,P0019,109.3
2023-12-11,S001,P0020,371.55
2023-12-11,S002,P0001,105.02
2023-12-11,S002,P0002,101.42
2023-12-11,S002,P0003,23.32
2023-12-11,S002,P0004,135.06
2023-12-11,S002,P0005,61.32
2023-12-11,S002,P0006,75.21
2023-12-11,S002,P0007,4.89
2023-12-11,S002,P0008,83.69
2023-12-11,S002,P0009,22.81
2023-12-11,S002,P0010,204.06
2023-12-11,S002,P0011,57.52
2023-12-11,S002,P0012,155.55
2023-12-11,S002,P0013,83.56
2023-12-11,S002,P0014,294.43
2023-12-11,S002,P0015,127.2
2023-12-11,S002,P0016,165.07
2023-12-11,S002,P0017,129.44
2023-12-11,S002,P0018,65.88
2023-12-11,S002,P0019,25.74
2023-12-11,S002,P0020,95.8
2023-12-11,S003,P0001,92.51
2023-12-11,S003,P0002,195.64
2023-12-11,S003,P0003,313.57
2023-12-11,S003,P0004,14.12
2023-12-11,S003,P0005,70.84
2023-12-11,S003,P0006,8.51
2023-12-11,S003,P0007,132.27
2023-12-11,S003,P0008,17.15
2023-12-11,S003,P0009,269.01
2023-12-11,S003,P0010,72.95
2023-12-11,S003,P0011,29.27
2023-12-11,S003,P0012,64.56
2023-12-11,S003,P0013,174.36
2023-12-11,S003,P0014,22.38
2023-12-11,S003,P0015,18.57
2023-12-11,S003,P0016,49.26
2023-12-11,S003,P0017,423.2
2023-12-11,S003,P0018,225.63
2023-12-11,S003,P0019,258.24
2023-12-11,S003,P0020,277.69
2023-12-11,S004,P0001,22.29
2023-12-11,S004,P0002,21.66
2023-12-11,S004,P0003,45.31
2023-12-11,S004,P0004,21.75
2023-12-11,S004,P0005,130.39
2023-12-11,S004,P0006,153.03
2023-12-11,S004,P0007,270.69
2023-12-11,S004,P0008,27.79
2023-12-11,S004,P0009,449.59
2023-12-11,S004,P0010,0.38
2023-12-11,S004,P0011,135.25
2023-12-11,S004,P0012,65.71
2023-12-11,S004,P0013,44.18
2023-12-11,S004,P0014,36.53
2023-12-11,S004,P0015,220.96
2023-12-11,S004,P0016,201.75
2023-12-11,S004,P0017,227.71
2023-12-11,S004,P0018,134.4
2023-12-11,S004,P0019,46.83
2023-12-11,S004,P0020,359.79
2023-12-11,S005,P0001,46.38
2023-12-11,S005,P0002,149.44
2023-12-11,S005,P0003,49.94
2023-12-11,S005,P0004,393.7
2023-12-11,S005,P0005,74.66
2023-12-11,S005,P0006,63.6
2023-12-11,S005,P0007,225.95
2023-12-11,S005,P0008,159.81
2023-12-11,S005,P0009,185.77
2023-12-11,S005,P0010,49.89
2023-12-11,S005,P0011,91.02
2023-12-11,S005,P0012,352.36
2023-12-11,S005,P0013,132.17
2023-12-11,S005,P0014,4.0
2023-12-11,S005,P0015,18.2
2023-12-11,S005,P0016,157.2
2023-12-11,S005,P0017,169.37
2023-12-11,S005,P0018,116.73
2023-12-11,S005,P0019,31.07
2023-12-11,S005,P0020,8.97
2023-12-12,S001,P0001,226.16
2023-12-12,S001,P0002,6.59
2023-12-12,S001,P0003,43.31
2023-12-12,S001,P0004,323.64
2023-12-12,S001,P0005,83.08
2023-12-12,S001,P0006,38.64
2023-12-12,S001,P0007,66.4
2023-12-12,S001,P0008,181.22
2023-12-12,S001,P0009,229.89
2023-12-12,S001,P0010,41.55
2023-12-12,S001,P0011,148.19
2023-12-12,S001,P0012,30.64
2023-12-12,S001,P0013,35.17
2023-12-12,S001,P0014,188.11
2023-12-12,S001,P0015,68.17
2023-12-12,S001,P0016,111.22
2023-12-12,S001,P0017,73.29
2023-12-12,S001,P0018,23.36
2023-12-12,S001,P0019,63.21
2023-12-12,S001,P0020,68.9
2023-12-12,S002,P0001,173.44
2023-12-12,S002,P0002,180.02
2023-12-12,S002,P0003,438.27
2023-12-12,S002,P0004,55.36
2023-12-12,S002,P0005,168.47
2023-12-12,S002,P0006,212.04
2023-12-12,S002,P0007,59.38
2023-12-12,S002,P0008,26.58
2023-12-12,S002,P0009,109.55
2023-12-12,S002,P0010,132.53
2023-12-12,S002,P0011,77.0
2023-12-12,S002,P0012,14.61
2023-12-12,S002,P0013,-8.43
2023-12-12,S002,P0014,255.7
2023-12-12,S002,P0015,64.14
2023-12-12,S002,P0016,133.66
2023-12-12,S002,P0017,269.04
2023-12-12,S002,P0018,220.08
2023-12-12,S002,P0019,248.89
2023-12-12,S002,P0020,91.98
2023-12-12,S003,P0001,43.7
2023-12-12,S003,P0002,85.15
2023-12-12,S003,P0003,132.45
2023-12-12,S003,P0004,173.43
2023-12-12,S003,P0005,55.15
2023-12-12,S003,P0006,61.14
2023-12-12,S003,P0007,227.03
2023-12-12,S003,P0008,281.89
2023-12-12,S003,P0009,240.57
2023-12-12,S003,P0010,385.22
2023-12-12,S003,P0011,298.53
2023-12-12,S003,P0012,36.05
2023-12-12,S003,P0013,98.99
2023-12-12,S003,P0014,36.68
2023-12-12,S003,P0015,147.25
2023-12-12,S003,P0016,93.08
2023-12-12,S003,P0017,363.61
2023-12-12,S003,P0018,423.38
2023-12-12,S003,P0019,-1.74
2023-12-12,S003,P0020,51.87
2023-12-12,S004,P0001,144.21
2023-12-12,S004,P0002,361.59
2023-12-12,S004,P0003,210.07
2023-12-12,S004,P0004,19.05
2023-12-12,S004,P0005,68.13
2023-12-12,S004,P0006,66.77
2023-12-12,S004,P0007,65.58
2023-12-12,S004,P0008,144.83
2023-12-12,S004,P0009,189.97
2023-12-12,S004,P0010,33.79
2023-12-12,S004,P0011,220.75
2023-12-12,S004,P0012,213.89
2023-12-12,S004,P0013,141.53
2023-12-12,S004,P0014,49.05
2023-12-12,S004,P0015,202.7
2023-12-12,S004,P0016,379.79
2023-12-12,S004,P0017,69.33
2023-12-12,S004,P0018,72.41
2023-12-12,S004,P0019,71.5
2023-12-12,S004,P0020,172.65
2023-12-12,S005,P0001,228.22
2023-12-12,S005,P0002,97.69
2023-12-12,S005,P0003,112.51
2023-12-12,S005,P0004,185.61
2023-12-12,S005,P0005,156.74
2023-12-12,S005,P0006,116.08
2023-12-12,S005,P0007,193.83
2023-12-12,S005,P0008,284.18
2023-12-12,S005,P0009,-2.64
2023-12-12,S005,P0010,192.36
2023-12-12,S005,P0011,179.57
2023-12-12,S005,P0012,118.4
2023-12-12,S005,P0013,302.84
2023-12-12,S005,P0014,367.78
2023-12-12,S005,P0015,19.98
2023-12-12,S005,P0016,77.79
2023-12-12,S005,P0017,89.36
2023-12-12,S005,P0018,51.68
2023-12-12,S005,P0019,195.82
2023-12-12,S005,P0020,463.64
2023-12-13,S001,P0001,84.35
2023-12-13,S001,P0002,280.78
2023-12-13,S001,P0003,168.82
2023-12-13,S001,P0004,42.3
2023-12-13,S001,P0005,183.92
2023-12-13,S001,P0006,23.72
2023-12-13,S001,P0007,30.3
2023-12-13,S001,P0008,295.18
2023-12-13,S001,P0009,315.27
2023-12-13,S001,P0010,254.7
2023-12-13,S001,P0011,28.38
2023-12-13,S001,P0012,236.79
2023-12-13,S001,P0013,63.98
2023-12-13,S001,P0014,105.21
2023-12-13,S001,P0015,291.03
2023-12-13,S001,P0016,456.6
2023-12-13,S001,P0017,12.51
2023-12-13,S001,P0018,53.83
2023-12-13,S001,P0019,-1.93
2023-12-13,S001,P0020,318.17
2023-12-13,S002,P0001,164.42
2023-12-13,S002,P0002,145.4
2023-12-13,S002,P0003,116.74
2023-12-13,S002,P0004,19.61
2023-12-13,S002,P0005,128.23
2023-12-13,S002,P0006,54.83
2023-12-13,S002,P0007,242.76
2023-12-13,S002,P0008,26.11
2023-12-13,S002,P0009,7.11
2023-12-13,S002,P0010,155.61
2023-12-13,S002,P0011,109.09
2023-12-13,S002,P0012,114.27
2023-12-13,S002,P0013,28.52
2023-12-13,S002,P0014,45.04
2023-12-13,S002,P0015,16.43
2023-12-13,S002,P0016,123.98
2023-12-13,S002,P0017,31.58
2023-12-13,S002,P0018,317.51
2023-12-13,S002,P0019,60.66
2023-12-13,S002,P0020,72.76
2023-12-13,S003,P0001,181.01
2023-12-13,S003,P0002,159.51
2023-12-13,S003,P0003,20.61
2023-12-13,S003,P0004,193.35
2023-12-13,S003,P0005,32.27
2023-12-13,S003,P0006,20.89
2023-12-13,S003,P0007,176.26
2023-12-13,S003,P0008,158.18
2023-12-13,S003,P0009,197.47
2023-12-13,S003,P0010,394.68
2023-12-13,S003,P0011,132.85
2023-12-13,S003,P0012,47.72
2023-12-13,S003,P0013,401.4
2023-12-13,S003,P0014,28.76
2023-12-13,S003,P0015,49.67
2023-12-13,S003,P0016,255.24
2023-12-13,S003,P0017,96.26
2023-12-13,S003,P0018,180.48
2023-12-13,S003,P0019,200.41
2023-12-13,S003,P0020,107.26
2023-12-13,S004,P0001,213.05
2023-12-13,S004,P0002,225.95
2023-12-13,S004,P0003,28.51
2023-12-13,S004,P0004,246.71
2023-12-13,S004,P0005,404.03
2023-12-13,S004,P0006,364.98
2023-12-13,S004,P0007,44.86
2023-12-13,S004,P0008,46.93
2023-12-13,S004,P0009,221.7
2023-12-13,S004,P0010,322.74
2023-12-13,S004,P0011,50.83
2023-12-13,S004,P0012,56.77
2023-12-13,S004,P0013,194.66
2023-12-13,S004,P0014,325.68
2023-12-13,S004,P0015,80.96
2023-12-13,S004,P0016,108.76
2023-12-13,S004,P0017,142.8
2023-12-13,S004,P0018,164.25
2023-12-13,S004,P0019,91.88
2023-12-13,S004,P0020,275.19
2023-12-13,S005,P0001,327.71
2023-12-13,S005,P0002,121.65
2023-12-13,S005,P0003,206.89
2023-12-13,S005,P0004,39.19
2023-12-13,S005,P0005,36.37
2023-12-13,S005,P0006,143.06
2023-12-13,S005,P0007,142.14
2023-12-13,S005,P0008,230.48
2023-12-13,S005,P0009,45.09
2023-12-13,S005,P0010,377.74
2023-12-13,S005,P0011,67.31
2023-12-13,S005,P0012,193.56
2023-12-13,S005,P0013,313.27
2023-12-13,S005,P0014,168.18
2023-12-13,S005,P0015,220.22
2023-12-13,S005,P0016,175.17
2023-12-13,S005,P0017,308.27
2023-12-13,S005,P0018,73.44
2023-12-13,S005,P0019,66.91
2023-12-13,S005,P0020,29.9
2023-12-14,S001,P0001,60.76
2023-12-14,S001,P0002,58.95
2023-12-14,S001,P0003,88.25
2023-12-14,S001,P0004,33.46
2023-12-14,S001,P0005,183.48
2023-12-14,S001,P0006,268.91
2023-12-14,S001,P0007,406.33
2023-12-14,S001,P0008,192.49
2023-12-14,S001,P0009,238.24
2023-12-14,S001,P0010,259.21
2023-12-14,S001,P0011,166.36
2023-12-14,S001,P0012,100.03
2023-12-14,S001,P0013,-2.81
2023-12-14,S001,P0014,204.44
2023-12-14,S001,P0015,82.93
2023-12-14,S001,P0016,45.52
2023-12-14,S001,P0017,113.5
2023-12-14,S001,P0018,144.56
2023-12-14,S001,P0019,171.81
2023-12-14,S001,P0020,215.96
2023-12-14,S002,P0001,297.1
2023-12-14,S002,P0002,24.13
2023-12-14,S002,P0003,8.92
2023-12-14,S002,P0004,173.41
2023-12-14,S002,P0005,146.42
2023-12-14,S002,P0006,77.68
2023-12-14,S002,P0007,270.17
2023-12-14,S002,P0008,7.45
2023-12-14,S002,P0009,149.16
2023-12-14,S002,P0010,25.02
2023-12-14,S002,P0011,369.47
2023-12-14,S002,P0012,18.18
2023-12-14,S002,P0013,112.08
2023-12-14,S002,P0014,87.5
2023-12-14,S002,P0015,85.89
2023-12-14,S002,P0016,453.16
2023-12-14,S002,P0017,278.28
2023-12-14,S002,P0018,408.86
2023-12-14,S002,P0019,186.54
2023-12-14,S002,P0020,0.35
2023-12-14,S003,P0001,119.31
2023-12-14,S003,P0002,103.78
2023-12-14,S003,P0003,76.31
2023-12-14,S003,P0004,230.96
2023-12-14,S003,P0005,216.47
2023-12-14,S003,P0006,78.75
2023-12-14,S003,P0007,61.9
2023-12-14,S003,P0008,109.25
2023-12-14,S003,P0009,223.91
2023-12-14,S003,P0010,101.1
2023-12-14,S003,P0011,333.36
2023-12-14,S003,P0012,290.06
2023-12-14,S003,P0013,147.73
2023-12-14,S003,P0014,121.98
2023-12-14,S003,P0015,218.59
2023-12-14,S003,P0016,57.7
2023-12-14,S003,P0017,83.75
2023-12-14,S003,P0018,33.13
2023-12-14,S003,P0019,56.59
2023-12-14,S003,P0020,175.2
2023-12-14,S004,P0001,217.46
2023-12-14,S004,P0002,270.32
2023-12-14,S004,P0003,68.27
2023-12-14,S004,P0004,47.68
2023-12-14,S004,P0005,148.52
2023-12-14,S004,P0006,122.26
2023-12-14,S004,P0007,61.57
2023-12-14,S004,P0008,126.63
2023-12-14,S004,P0009,230.66
2023-12-14,S004,P0010,316.48
2023-12-14,S004,P0011,343.1
2023-12-14,S004,P0012,176.46
2023-12-14,S004,P0013,91.25
2023-12-14,S004,P0014,115.68
2023-12-14,S004,P0015,220.06
2023-12-14,S004,P0016,229.85
2023-12-14,S004,P0017,307.29
2023-12-14,S004,P0018,28.41
2023-12-14,S004,P0019,77.62
2023-12-14,S004,P0020,55.68
2023-12-14,S005,P0001,60.9
2023-12-14,S005,P0002,381.81
2023-12-14,S005,P0003,216.9
2023-12-14,S005,P0004,103.94
2023-12-14,S005,P0005,116.33
2023-12-14,S005,P0006,170.69
2023-12-14,S005,P0007,62.5
2023-12-14,S005,P0008,101.34
2023-12-14,S005,P0009,350.33
2023-12-14,S005,P0010,306.79
2023-12-14,S005,P0011,75.08
2023-12-14,S005,P0012,336.48
2023-12-14,S005,P0013,506.37
2023-12-14,S005,P0014,437.84
2023-12-14,S005,P0015,31.21
2023-12-14,S005,P0016,163.28
2023-12-14,S005,P0017,88.41
2023-12-14,S005,P0018,31.37
2023-12-14,S005,P0019,25.01
2023-12-14,S005,P0020,81.46
2023-12-15,S001,P0001,174.59
2023-12-15,S001,P0002,133.82
2023-12-15,S001,P0003,125.22
2023-12-15,S001,P0004,7.72
2023-12-15,S001,P0005,201.69
2023-12-15,S001,P0006,41.73
2023-12-15,S001,P0007,149.34
2023-12-15,S001,P0008,45.1
2023-12-15,S001,P0009,126.0
2023-12-15,S001,P0010,98.91
2023-12-15,S001,P0011,71.69
2023-12-15,S001,P0012,116.03
2023-12-15,S001,P0013,135.84
2023-12-15,S001,P0014,203.76
2023-12-15,S001,P0015,31.99
2023-12-15,S001,P0016,175.14
2023-12-15,S001,P0017,60.08
2023-12-15,S001,P0018,97.16
2023-12-15,S001,P0019,296.3
2023-12-15,S001,P0020,46.26
2023-12-15,S002,P0001,272.3
2023-12-15,S002,P0002,17.86
2023-12-15,S002,P0003,180.99
2023-12-15,S002,P0004,82.68
2023-12-15,S002,P0005,102.42
2023-12-15,S002,P0006,62.36
2023-12-15,S002,P0007,286.91
2023-12-15,S002,P0008,200.85
2023-12-15,S002,P0009,239.83
2023-12-15,S002,P0010,172.6
2023-12-15,S002,P0011,52.21
2023-12-15,S002,P0012,398.6
2023-12-15,S002,P0013,101.57
2023-12-15,S002,P0014,269.26
2023-12-15,S002,P0015,31.04
2023-12-15,S002,P0016,315.73
2023-12-15,S002,P0017,25.54
2023-12-15,S002,P0018,20.41
2023-12-15,S002,P0019,125.29
2023-12-15,S002,P0020,201.51
2023-12-15,S003,P0001,100.96
2023-12-15,S003,P0002,302.16
2023-12-15,S003,P0003,59.09
2023-12-15,S003,P0004,47.64
2023-12-15,S003,P0005,43.92
2023-12-15,S003,P0006,89.19
2023-12-15,S003,P0007,30.3
2023-12-15,S003,P0008,56.36
2023-12-15,S003,P0009,213.57
2023-12-15,S003,P0010,68.09
2023-12-15,S003,P0011,229.68
2023-12-15,S003,P0012,168.82
2023-12-15,S003,P0013,242.1
2023-12-15,S003,P0014,401.0
2023-12-15,S003,P0015,141.6
2023-12-15,S003,P0016,156.92
2023-12-15,S003,P0017,119.4
2023-12-15,S003,P0018,244.15
2023-12-15,S003,P0019,114.5
2023-12-15,S003,P0020,141.55
2023-12-15,S004,P0001,65.52
2023-12-15,S004,P0002,57.13
2023-12-15,S004,P0003,34.51
2023-12-15,S004,P0004,167.93
2023-12-15,S004,P0005,199.84
2023-12-15,S004,P0006,58.41
2023-12-15,S004,P0007,116.83
2023-12-15,S004,P0008,62.38
2023-12-15,S004,P0009,18.94
2023-12-15,S004,P0010,90.41
2023-12-15,S004,P0011,52.28
2023-12-15,S004,P0012,129.57
2023-12-15,S004,P0013,294.48
2023-12-15,S004,P0014,68.99
2023-12-15,S004,P0015,205.87
2023-12-15,S004,P0016,140.55
2023-12-15,S004,P0017,31.01
2023-12-15,S004,P0018,43.69
2023-12-15,S004,P0019,105.57
2023-12-15,S004,P0020,288.89
2023-12-15,S005,P0001,90.33
2023-12-15,S005,P0002,365.75
2023-12-15,S005,P0003,38.12
2023-12-15,S005,P0004,315.28
2023-12-15,S005,P0005,306.24
2023-12-15,S005,P0006,220.81
2023-12-15,S005,P0007,240.27
2023-12-15,S005,P0008,134.91
2023-12-15,S005,P0009,176.28
2023-12-15,S005,P0010,29.96
2023-12-15,S005,P0011,154.88
2023-12-15,S005,P0012,184.48
2023-12-15,S005,P0013,83.86
2023-12-15,S005,P0014,72.05
2023-12-15,S005,P0015,253.24
2023-12-15,S005,P0016,193.29
2023-12-15,S005,P0017,46.65
2023-12-15,S005,P0018,343.79
2023-12-15,S005,P0019,268.86
2023-12-15,S005,P0020,290.06
2023-12-16,S001,P0001,134.94
2023-12-16,S001,P0002,11.66
2023-12-16,S001,P0003,198.63
2023-12-16,S001,P0004,89.79
2023-12-16,S001,P0005,50.86
2023-12-16,S001,P0006,369.61
2023-12-16,S001,P0007,266.66
2023-12-16,S001,P0008,166.59
2023-12-16,S001,P0009,164.87
2023-12-16,S001,P0010,48.95
2023-12-16,S001,P0011,180.6
2023-12-16,S001,P0012,310.3
2023-12-16,S001,P0013,68.64
2023-12-16,S001,P0014,52.41
2023-12-16,S001,P0015,240.43
2023-12-16,S001,P0016,239.46
2023-12-16,S001,P0017,115.25
2023-12-16,S001,P0018,100.41
2023-12-16,S001,P0019,94.24
2023-12-16,S001,P0020,174.63
2023-12-16,S002,P0001,157.7
2023-12-16,S002,P0002,125.03
2023-12-16,S002,P0003,122.31
2023-12-16,S002,P0004,77.69
2023-12-16,S002,P0005,322.17
2023-12-16,S002,P0006,52.8
2023-12-16,S002,P0007,13.0
2023-12-16,S002,P0008,51.85
2023-12-16,S002,P0009,64.59
2023-12-16,S002,P0010,51.73
2023-12-16,S002,P0011,223.81
2023-12-16,S002,P0012,49.55
2023-12-16,S002,P0013,315.79
2023-12-16,S002,P0014,112.23
2023-12-16,S002,P0015,256.26
2023-12-16,S002,P0016,222.68
2023-12-16,S002,P0017,21.22
2023-12-16,S002,P0018,66.91
2023-12-16,S002,P0019,19.31
2023-12-16,S002,P0020,128.87
2023-12-16,S003,P0001,32.15
2023-12-16,S003,P0002,52.09
2023-12-16,S003,P0003,267.3
2023-12-16,S003,P0004,80.66
2023-12-16,S003,P0005,96.66
2023-12-16,S003,P0006,197.68
2023-12-16,S003,P0007,107.03
2023-12-16,S003,P0008,221.61
2023-12-16,S003,P0009,243.54
2023-12-16,S003,P0010,216.31
2023-12-16,S003,P0011,328.81
2023-12-16,S003,P0012,44.73
2023-12-16,S003,P0013,205.04
2023-12-16,S003,P0014,303.8
2023-12-16,S003,P0015,10.59
2023-12-16,S003,P0016,10.82
2023-12-16,S003,P0017,8.97
2023-12-16,S003,P0018,260.09
2023-12-16,S003,P0019,124.05
2023-12-16,S003,P0020,278.54
2023-12-16,S004,P0001,58.97
2023-12-16,S004,P0002,115.52
2023-12-16,S004,P0003,76.71
2023-12-16,S004,P0004,157.58
2023-12-16,S004,P0005,44.85
2023-12-16,S004,P0006,156.47
2023-12-16,S004,P0007,344.93
2023-12-16,S004,P0008,245.69
2023-12-16,S004,P0009,125.25
