Product ID,Category,Price
P0017,Toys,26.31
P0018,Clothing,48.88
P0019,Toys,75.56
P0020,Toys,56.58
P0001,Groceries,29.78
P0002,Clothing,97.69
P0003,Furniture,64.63
P0004,Furniture,55.65
P0005,Clothing,56.01
P0006,Clothing,99.18
P0007,Clothing,80.58
P0008,Toys,35.91
P0009,Clothing,43.0
P0010,Furniture,80.17
P0011,Toys,48.19
P0012,Electronics,51.75
P0013,Furniture,36.76
P0014,Electronics,49.34
P0015,Furniture,48.68
P0016,Toys,31.41
P0017,Groceries,58.26
P0018,Toys,61.36
P0019,Furniture,42.15
P0020,Clothing,66.46
P0001,Clothing,37.26
P0002,Furniture,37.83
P0003,Groceries,93.86
P0004,Electronics,87.12
P0005,Clothing,41.93
P0006,Groceries,43.0
P0007,Electronics,80.4
P0008,Clothing,89.54
P0011,Groceries,96.25
P0012,Furniture,85.19
P0013,Furniture,98.9
P0014,Groceries,44.95
P0015,Electronics,34.43
P0016,Toys,67.7
P0017,Electronics,65.56
P0018,Clothing,76.94
P0020,Clothing,58.48
P0001,Toys,87.17
P0002,Furniture,76.96
P0003,Toys,14.19
P0004,Electronics,96.02
P0005,Clothing,56.62
P0006,Electronics,44.1
P0007,Clothing,62.71
P0009,Electronics,74.16
P0010,Clothing,16.23
P0011,Furniture,82.91
P0012,Furniture,49.19
P0013,Furniture,46.22
P0014,Toys,78.72
P0015,Clothing,92.73
P0016,Furniture,89.61
P0017,Groceries,78.11
P0018,Clothing,37.33
P0019,Electronics,28.46
P0020,Furniture,72.18
P0001,Clothing,47.81
P0002,Clothing,50.41
P0003,Electronics,32.92
P0004,Furniture,44.57
P0005,Toys,99.49
P0006,Groceries,62.57
P0007,Clothing,59.75
P0008,Toys,71.66
P0009,Furniture,48.88
P0010,Toys,18.45
P0011,Toys,88.33
P0012,Groceries,87.51
P0013,Groceries,72.72
P0014,Groceries,86.38
P0015,Clothing,57.03
P0017,Groceries,83.13
P0018,Clothing,49.74
P0019,Electronics,68.47
P0020,Clothing,30.18
P0001,Furniture,89.1
P0002,Clothing,95.36
P0003,Groceries,22.75
P0004,Toys,91.36
P0005,Groceries,79.97
P0006,Furniture,31.45
P0007,Toys,44.36
P0008,Clothing,68.51
P0009,Electronics,85.66
P0011,Clothing,14.45
P0012,Electronics,40.74
P0013,Electronics,22.49
P0014,Electronics,43.8
P0015,Electronics,77.84
P0016,Groceries,84.1
P0017,Clothing,65.24
P0019,Furniture,57.79
P0020,Furniture,54.47
P0001,Furniture,17.02
P0004,Electronics,49.91
P0005,Furniture,72.04
P0006,Toys,48.46
P0007,Furniture,77.05
P0008,Electronics,28.28
P0009,Furniture,99.98
P0010,Toys,45.3
P0011,Toys,84.7
P0012,Toys,10.13
P0013,Groceries,43.44
P0014,Clothing,31.93
P0015,Groceries,47.36
P0016,Groceries,57.06
P0017,Groceries,10.01
P0018,Electronics,37.82
P0020,Electronics,62.54
P0001,Furniture,20.35
P0002,Furniture,71.65
P0003,Electronics,16.82
P0004,Furniture,36.31
P0006,Groceries,51.41
P0007,Clothing,82.58
P0008,Furniture,70.44
P0009,Electronics,69.06
P0011,Clothing,24.94
P0012,Electronics,26.49
P0013,Furniture,31.61
P0014,Toys,32.7
P0015,Furniture,56.68
P0017,Electronics,76.83
P0018,Clothing,86.3
P0020,Clothing,68.14
P0001,Clothing,48.96
P0002,Toys,79.25
P0003,Furniture,99.4
P0004,Furniture,13.65
P0005,Electronics,57.85
P0006,Clothing,33.69
P0007,Toys,12.74
P0008,Clothing,13.0
P0011,Toys,77.1
P0012,Toys,58.1
P0013,Clothing,35.0
P0014,Furniture,99.44
P0015,Furniture,84.27
P0018,Electronics,65.79
P0019,Furniture,76.87
P0020,Toys,26.9
P0001,Groceries,12.1
P0002,Clothing,29.47
P0003,Clothing,41.94
P0004,Groceries,15.37
P0008,Groceries,94.99
P0009,Toys,58.95
P0010,Groceries,38.35
P0011,Groceries,79.45
P0012,Furniture,27.92
P0013,Electronics,23.84
P0014,Groceries,25.78
P0015,Furniture,72.84
P0016,Clothing,81.8
P0017,Toys,92.61
P0018,Groceries,73.1
P0019,Clothing,85.4
P0001,Clothing,11.13
P0002,Toys,32.41
P0003,Electronics,34.25
P0004,Furniture,86.03
P0005,Clothing,30.92
P0006,Furniture,65.96
P0007,Groceries,55.23
P0008,Electronics,46.88
P0009,Toys,78.7
P0010,Groceries,16.08
P0011,Electronics,42.88
P0013,Furniture,76.51
P0014,Clothing,64.6
P0015,Clothing,67.88
P0016,Furniture,65.89
P0017,Clothing,78.36
P0018,Toys,53.68
P0020,Electronics,36.63
P0001,Toys,39.69
P0002,Electronics,88.07
P0003,Toys,75.16
P0004,Furniture,68.09
P0005,Toys,56.14
P0006,Clothing,84.57
P0009,Toys,98.72
P0010,Toys,22.99
P0011,Toys,78.26
P0012,Electronics,33.94
P0013,Toys,90.75
P0015,Groceries,94.79
P0016,Furniture,78.44
P0017,Furniture,25.48
P0018,Toys,55.73
P0019,Toys,29.14
P0020,Groceries,95.58
P0001,Toys,51.44
P0002,Toys,90.28
P0003,Toys,61.28
P0004,Groceries,77.89
P0005,Toys,54.41
P0006,Toys,12.89
P0007,Clothing,89.57
P0008,Toys,50.63
P0010,Toys,59.45
P0011,Furniture,99.07
P0012,Groceries,60.09
P0013,Groceries,35.4
P0014,Electronics,47.33
P0016,Toys,61.24
P0017,Furniture,14.34
P0018,Furniture,95.49
P0019,Electronics,99.49
P0020,Electronics,80.18
P0001,Electronics,63.01
P0002,Toys,42.13
P0003,Electronics,50.45
P0004,Toys,99.57
P0005,Clothing,70.33
P0006,Electronics,33.72
P0007,Furniture,76.22
P0008,Toys,72.12
P0010,Furniture,31.87
P0011,Groceries,17.41
P0012,Furniture,99.5
P0013,Electronics,14.79
P0015,Electronics,95.97
P0016,Groceries,87.46
P0017,Furniture,71.15
P0018,Clothing,57.06
P0019,Furniture,98.95
P0020,Electronics,61.4
P0001,Clothing,63.33
P0002,Furniture,69.6
P0003,Clothing,97.95
P0004,Furniture,79.06
P0005,Groceries,68.56
P0006,Groceries,13.69
P0007,Furniture,87.18
P0008,Clothing,20.68
P0009,Furniture,64.76
P0010,Groceries,14.3
P0011,Electronics,70.93
P0013,Electronics,76.28
P0014,Furniture,44.23
P0015,Furniture,96.12
P0016,Toys,45.51
P0017,Furniture,79.97
P0018,Groceries,23.8
P0019,Furniture,42.43
P0020,Furniture,72.51
P0001,Furniture,26.44
P0002,Clothing,30.32
P0003,Furniture,43.47
P0004,Groceries,17.9
P0005,Toys,66.73
P0007,Clothing,34.96
P0008,Groceries,37.98
P0009,Furniture,35.99
P0010,Furniture,23.94
P0011,Toys,11.23
P0012,Furniture,74.73
P0013,Clothing,75.55
P0014,Groceries,40.5
P0018,Clothing,63.86
P0019,Electronics,85.63
P0020,Furniture,47.97
P0001,Electronics,59.44
P0002,Furniture,81.69
P0004,Groceries,10.74
P0005,Furniture,65.59
P0006,Groceries,26.46
P0007,Furniture,75.8
P0008,Electronics,66.05
P0009,Toys,23.25
P0010,Toys,22.85
P0011,Furniture,36.38
P0012,Clothing,80.75
P0013,Clothing,32.64
P0014,Electronics,42.34
P0015,Clothing,46.12
P0016,Furniture,48.48
P0017,Furniture,34.51
P0018,Clothing,64.16
P0001,Electronics,30.4
P0002,Toys,89.46
P0003,Clothing,64.64
P0004,Electronics,73.66
P0005,Electronics,38.29
P0006,Electronics,26.67
P0007,Groceries,59.19
P0008,Groceries,62.78
P0009,Toys,29.03
P0010,Groceries,31.81
P0011,Furniture,66.73
P0012,Toys,80.67
P0013,Groceries,65.11
P0014,Furniture,23.54
P0015,Groceries,49.56
P0016,Toys,45.93
P0017,Electronics,71.28
P0018,Clothing,41.05
P0019,Furniture,80.48
P0020,Furniture,81.64
P0001,Electronics,99.97
P0002,Groceries,85.34
P0003,Groceries,32.89
P0004,Groceries,13.46
P0005,Toys,98.59
P0006,Toys,23.18
P0007,Electronics,46.1
P0008,Clothing,41.26
P0009,Toys,25.13
P0010,Electronics,60.97
P0011,Furniture,74.56
P0012,Toys,16.95
P0013,Electronics,10.75
P0014,Electronics,52.64
P0015,Furniture,40.35
P0016,Electronics,79.78
P0017,Toys,80.34
P0018,Furniture,53.02
P0019,Groceries,92.18
P0020,Electronics,61.2
P0002,Electronics,56.47
P0003,Furniture,83.56
P0004,Furniture,75.61
P0005,Groceries,54.6
P0007,Electronics,10.21
P0008,Electronics,11.11
P0009,Toys,43.61
P0010,Electronics,45.4
P0012,Toys,18.78
P0013,Toys,47.97
P0015,Electronics,33.18
P0016,Toys,54.81
P0017,Clothing,13.9
P0018,Electronics,94.65
P0019,Clothing,39.51
P0020,Clothing,88.03
P0001,Groceries,73.53
P0002,Groceries,86.06
P0003,Toys,49.94
P0004,Groceries,22.68
P0005,Groceries,40.0
P0006,Furniture,23.01
P0007,Clothing,43.92
P0008,Clothing,38.37
P0009,Electronics,53.89
P0010,Toys,10.87
P0011,Clothing,17.06
P0012,Electronics,15.25
P0013,Electronics,93.16
P0014,Toys,71.05
P0015,Electronics,68.24
P0016,Groceries,69.99
P0017,Toys,91.7
P0018,Groceries,75.95
P0019,Toys,51.1
P0020,Groceries,68.6
P0001,Furniture,15.68
P0002,Electronics,49.08
P0004,Clothing,98.68
P0005,Electronics,21.95
P0006,Furniture,65.57
P0007,Toys,78.68
P0008,Groceries,40.07
P0009,Furniture,11.45
P0010,Furniture,35.01
P0011,Furniture,49.03
P0012,Groceries,19.44
P0013,Clothing,87.86
P0014,Electronics,72.39
P0015,Clothing,66.71
P0016,Groceries,86.06
P0017,Toys,59.48
P0018,Furniture,96.28
P0019,Groceries,99.78
P0020,Electronics,63.29
P0001,Electronics,80.37
P0002,Clothing,84.33
P0003,Groceries,78.2
P0004,Toys,67.95
P0006,Furniture,44.76
P0007,Toys,92.79
P0008,Toys,15.52
P0009,Furniture,47.18
P0010,Clothing,95.37
P0011,Furniture,40.5
P0013,Groceries,83.08
P0014,Electronics,18.4
P0015,Furniture,48.51
P0017,Clothing,63.91
P0018,Toys,37.43
P0019,Groceries,98.9
P0020,Electronics,93.45
P0001,Clothing,79.24
P0003,Groceries,99.78
P0004,Electronics,50.08
P0005,Clothing,33.92
P0006,Furniture,19.31
P0007,Clothing,90.67
P0008,Groceries,40.36
P0009,Groceries,19.65
P0010,Clothing,89.5
P0011,Furniture,56.32
P0012,Clothing,38.42
P0013,Furniture,56.22
P0014,Furniture,36.8
P0015,Toys,93.7
P0017,Electronics,24.62
P0018,Electronics,29.7
P0019,Toys,32.92
P0020,Toys,74.03
P0001,Groceries,73.6
P0002,Clothing,50.64
P0004,Groceries,40.96
P0005,Clothing,84.49
P0006,Electronics,75.35
P0007,Clothing,14.08
P0008,Groceries,23.74
P0009,Clothing,33.64
P0010,Furniture,68.9
P0011,Electronics,87.28
P0012,Groceries,67.6
P0013,Clothing,81.37
P0014,Clothing,76.28
P0015,Groceries,67.5
P0016,Groceries,52.04
P0017,Electronics,35.44
P0018,Groceries,65.75
P0019,Groceries,68.89
P0020,Groceries,85.93
P0001,Electronics,14.9
P0002,Toys,14.56
P0003,Clothing,91.67
P0004,Furniture,35.87
P0005,Toys,15.5
P0006,Groceries,10.21
P0007,Furniture,52.5
P0008,Clothing,29.47
P0009,Furniture,83.83
P0010,Groceries,90.52
P0011,Toys,86.38
P0012,Groceries,56.75
P0013,Toys,56.44
P0014,Toys,85.41
P0015,Clothing,59.73
P0016,Toys,94.46
P0017,Electronics,55.49
P0018,Groceries,51.14
P0019,Furniture,18.44
P0020,Clothing,94.17
P0001,Furniture,90.07
P0002,Groceries,76.26
P0003,Clothing,64.36
P0004,Electronics,18.21
P0005,Furniture,52.85
P0006,Electronics,11.99
P0007,Furniture,54.23
P0008,Clothing,90.9
P0009,Clothing,93.42
P0010,Groceries,75.17
P0011,Electronics,67.71
P0012,Electronics,93.24
P0013,Groceries,73.18
P0014,Electronics,14.32
P0015,Groceries,77.23
P0016,Toys,60.76
P0017,Electronics,37.37
P0018,Electronics,17.9
P0019,Groceries,98.43
P0020,Furniture,37.08
P0001,Furniture,79.46
P0002,Electronics,46.24
P0003,Clothing,27.62
P0004,Furniture,99.16
P0005,Clothing,89.17
P0006,Groceries,69.87
P0007,Groceries,80.79
P0008,Furniture,42.38
P0010,Toys,88.85
P0011,Toys,70.64
P0012,Clothing,92.97
P0013,Electronics,57.63
P0014,Furniture,86.36
P0015,Toys,71.22
P0016,Electronics,95.47
P0017,Toys,24.09
P0018,Clothing,82.77
P0019,Toys,98.88
P0020,Electronics,73.75
P0001,Electronics,14.71
P0002,Toys,59.74
P0003,Clothing,40.99
P0004,Furniture,95.89
P0005,Clothing,82.62
P0006,Electronics,85.54
P0007,Electronics,20.38
P0008,Electronics,29.34
P0009,Electronics,26.9
P0010,Toys,62.68
P0011,Groceries,95.68
P0012,Electronics,32.6
P0013,Clothing,77.09
P0014,Furniture,87.38
P0015,Groceries,60.58
P0016,Electronics,70.17
P0017,Electronics,83.85
P0018,Clothing,68.33
P0019,Toys,48.39
P0020,Toys,99.55
P0001,Toys,22.72
P0002,Clothing,39.36
P0003,Clothing,82.95
P0004,Electronics,20.81
P0005,Groceries,88.55
P0006,Toys,90.4
P0007,Toys,20.06
P0008,Electronics,40.47
P0009,Groceries,87.94
P0010,Electronics,72.67
P0011,Furniture,26.44
P0013,Groceries,36.19
P0014,Furniture,15.23
P0015,Toys,50.96
P0016,Electronics,81.92
P0017,Electronics,53.82
P0018,Clothing,57.31
P0019,Toys,39.9
P0020,Electronics,93.11
P0001,Electronics,62.57
P0002,Groceries,36.54
P0003,Electronics,70.63
P0004,Furniture,18.49
P0005,Groceries,27.22
P0006,Electronics,41.02
P0007,Clothing,58.03
P0008,Toys,19.78
P0009,Electronics,95.74
P0010,Furniture,86.06
P0011,Electronics,91.71
P0012,Furniture,72.91
P0013,Clothing,61.45
P0014,Toys,66.05
P0015,Groceries,73.72
P0017,Electronics,34.73
P0018,Electronics,74.06
P0019,Electronics,26.31
P0020,Electronics,31.2
P0001,Electronics,19.5
P0002,Groceries,50.58
P0003,Toys,90.79
P0004,Toys,37.31
P0005,Groceries,28.44
P0006,Electronics,22.08
P0007,Clothing,86.04
P0008,Electronics,23.78
P0009,Furniture,11.28
P0010,Clothing,62.84
P0011,Furniture,21.66
P0012,Furniture,68.69
P0013,Groceries,64.64
P0014,Groceries,30.24
P0015,Groceries,48.53
P0016,Electronics,18.94
P0017,Furniture,98.4
P0018,Groceries,51.15
P0019,Groceries,45.11
P0001,Groceries,65.94
P0002,Electronics,33.19
P0003,Electronics,51.71
P0004,Electronics,58.91
P0006,Furniture,48.15
P0007,Groceries,53.49
P0009,Electronics,60.36
P0010,Electronics,53.48
P0011,Toys,59.24
P0012,Groceries,56.3
P0013,Toys,22.81
P0014,Groceries,25.85
P0015,Electronics,23.87
P0016,Clothing,52.22
P0017,Groceries,20.16
P0018,Groceries,36.5
P0020,Furniture,26.33
P0001,Furniture,53.69
P0002,Furniture,60.99
P0003,Electronics,45.42
P0004,Electronics,30.21
P0005,Electronics,61.97
P0006,Furniture,69.89
P0007,Electronics,82.82
P0008,Furniture,94.16
P0009,Groceries,88.65
P0010,Electronics,54.48
P0011,Toys,46.5
P0012,Furniture,61.24
P0013,Toys,16.28
P0014,Groceries,29.22
P0015,Electronics,23.44
P0016,Groceries,51.96
P0017,Electronics,75.34
P0018,Electronics,42.98
P0019,Electronics,41.44
P0020,Electronics,21.49
P0001,Furniture,42.86
P0002,Furniture,58.08
P0003,Electronics,33.6
P0004,Clothing,37.96
P0005,Groceries,82.95
P0006,Furniture,84.48
P0007,Electronics,38.39
P0008,Toys,94.39
P0009,Groceries,93.94
P0010,Electronics,96.66
P0011,Groceries,39.68
P0012,Electronics,62.72
P0013,Toys,24.09
P0014,Electronics,17.44
P0015,Toys,71.51
P0016,Clothing,74.8
P0017,Toys,90.35
P0019,Groceries,23.66
P0020,Electronics,52.91
P0001,Clothing,42.92
P0002,Groceries,76.13
P0003,Toys,50.06
P0004,Electronics,77.56
P0005,Clothing,16.32
P0006,Toys,33.73
P0007,Toys,13.75
P0008,Groceries,87.11
P0009,Furniture,92.11
P0011,Groceries,49.74
P0012,Toys,42.62
P0013,Clothing,13.4
P0014,Furniture,67.16
P0015,Clothing,95.22
P0016,Electronics,94.56
P0017,Groceries,24.25
P0018,Groceries,28.84
P0020,Furniture,28.5
P0001,Groceries,15.95
P0002,Clothing,48.57
P0003,Furniture,34.52
P0005,Furniture,71.74
P0006,Groceries,94.03
P0007,Groceries,25.66
P0008,Clothing,48.49
P0009,Groceries,84.03
P0010,Electronics,18.52
P0011,Furniture,53.73
P0012,Electronics,44.47
P0013,Toys,75.12
P0015,Furniture,55.68
P0016,Groceries,55.98
P0017,Electronics,40.23
P0018,Groceries,11.53
P0019,Groceries,63.98
P0001,Electronics,16.96
P0002,Groceries,57.48
P0003,Electronics,80.82
P0004,Clothing,29.17
P0005,Groceries,80.7
P0006,Toys,81.13
P0007,Toys,66.22
P0008,Electronics,51.68
P0009,Clothing,28.34
P0010,Furniture,45.18
P0011,Toys,47.7
P0012,Clothing,32.01
P0013,Furniture,29.75
P0014,Furniture,70.88
P0015,Toys,45.31
P0016,Electronics,17.65
P0017,Groceries,80.27
P0018,Clothing,19.29
P0019,Groceries,58.51
P0020,Clothing,72.82
P0001,Toys,50.2
P0002,Clothing,20.04
P0003,Groceries,87.29
P0004,Groceries,51.17
P0005,Clothing,11.84
P0006,Groceries,26.38
P0007,Furniture,90.63
P0008,Toys,34.87
P0009,Electronics,90.43
P0010,Clothing,34.98
P0011,Electronics,68.6
P0012,Furniture,18.05
P0013,Toys,39.76
P0014,Clothing,86.55
P0015,Furniture,19.32
P0016,Electronics,81.44
P0017,Clothing,46.12
P0018,Electronics,84.66
P0019,Electronics,39.83
P0020,Groceries,44.63
P0001,Groceries,51.54
P0002,Groceries,57.84
P0003,Electronics,57.3
P0004,Groceries,85.5
P0005,Clothing,98.26
P0006,Toys,22.85
P0007,Groceries,65.56
P0008,Electronics,41.38
P0009,Clothing,43.09
P0010,Clothing,97.55
P0011,Groceries,33.95
P0012,Electronics,53.9
P0013,Groceries,67.51
P0014,Electronics,76.73
P0015,Clothing,61.4
P0016,Clothing,49.8
P0017,Groceries,66.65
P0018,Clothing,19.22
P0019,Electronics,40.62
P0020,Electronics,41.37
P0001,Furniture,42.42
P0002,Electronics,56.18
P0003,Toys,86.67
P0004,Electronics,74.32
P0005,Toys,35.07
P0006,Furniture,96.29
P0007,Furniture,30.61
P0008,Toys,93.49
P0009,Groceries,10.22
P0010,Electronics,22.93
P0011,Furniture,53.9
P0013,Furniture,82.26
P0014,Furniture,37.02
P0015,Electronics,76.78
P0016,Toys,62.39
P0017,Furniture,51.77
P0018,Groceries,10.54
P0019,Groceries,49.97
P0020,Furniture,20.95
P0001,Furniture,75.87
P0002,Clothing,66.31
P0003,Toys,42.44
P0004,Electronics,13.34
P0005,Groceries,67.83
P0006,Clothing,44.27
P0007,Electronics,77.92
P0008,Toys,73.94
P0009,Groceries,81.84
P0010,Toys,11.5
P0011,Groceries,56.71
P0012,Toys,57.84
P0013,Furniture,89.35
P0014,Groceries,35.37
P0015,Furniture,37.91
P0016,Toys,64.52
P0018,Groceries,17.15
P0019,Clothing,19.82
P0020,Clothing,22.56
P0001,Electronics,24.0
P0002,Furniture,45.81
P0003,Toys,99.64
P0004,Electronics,62.45
P0005,Groceries,48.0
P0006,Electronics,64.93
P0007,Groceries,42.02
P0008,Groceries,69.18
P0009,Clothing,31.65
P0010,Clothing,82.74
P0011,Furniture,98.38
P0012,Toys,67.31
P0013,Furniture,23.8
P0014,Furniture,75.58
P0015,Clothing,28.38
P0016,Clothing,23.35
P0017,Groceries,72.13
P0019,Toys,52.42
P0020,Clothing,75.19
P0001,Toys,28.43
P0002,Furniture,21.47
P0003,Furniture,40.37
P0004,Toys,94.09
P0005,Furniture,30.15
P0006,Electronics,82.91
P0007,Electronics,79.66
P0008,Clothing,58.76
P0009,Toys,35.61
P0010,Toys,78.03
P0012,Furniture,99.74
P0013,Groceries,41.88
P0014,Clothing,92.21
P0015,Electronics,61.55
P0016,Clothing,58.2
P0017,Furniture,65.53
P0018,Electronics,40.46
P0020,Electronics,48.27
P0001,Toys,70.24
P0002,Groceries,26.19
P0003,Groceries,85.88
P0004,Toys,93.57
P0005,Electronics,33.23
P0006,Furniture,80.96
P0007,Toys,91.56
P0008,Clothing,40.11
P0009,Furniture,33.09
P0010,Groceries,61.74
P0011,Groceries,54.41
P0012,Toys,29.36
P0013,Furniture,56.44
P0014,Toys,91.15
P0015,Furniture,36.39
P0016,Toys,91.53
P0017,Furniture,19.54
P0018,Furniture,28.85
P0019,Toys,11.77
P0020,Toys,91.41
P0001,Electronics,61.31
P0002,Electronics,29.61
P0003,Furniture,50.37
P0004,Electronics,56.69
P0006,Groceries,64.08
P0007,Furniture,12.86
P0008,Toys,59.46
P0009,Furniture,27.28
P0010,Toys,61.71
P0011,Clothing,80.12
P0012,Electronics,42.88
P0013,Clothing,74.2
P0014,Furniture,69.06
P0015,Groceries,71.23
P0016,Groceries,29.24
P0017,Furniture,45.94
P0018,Clothing,29.93
P0019,Electronics,27.39
P0020,Groceries,74.43
P0001,Electronics,54.8
P0002,Clothing,54.81
P0003,Groceries,23.52
P0004,Clothing,11.94
P0006,Toys,33.46
P0007,Groceries,47.04
P0008,Groceries,41.9
P0009,Groceries,96.02
P0010,Groceries,51.32
P0011,Toys,14.16
P0012,Toys,20.71
P0013,Toys,29.54
P0014,Groceries,33.1
P0015,Furniture,28.54
P0016,Toys,36.5
P0017,Groceries,77.53
P0018,Electronics,78.3
P0019,Clothing,41.77
P0020,Groceries,24.65
P0001,Toys,53.96
P0002,Toys,77.4
P0003,Groceries,10.94
P0004,Groceries,37.5
P0005,Toys,31.77
P0006,Groceries,60.13
P0007,Groceries,36.01
P0008,Electronics,64.33
P0009,Clothing,84.76
P0010,Electronics,83.47
P0011,Furniture,28.96
P0012,Groceries,33.82
P0013,Electronics,22.15
P0014,Toys,88.63
P0015,Groceries,57.72
P0017,Electronics,64.9
P0018,Clothing,39.61
P0019,Toys,74.18
P0020,Toys,99.19
P0001,Clothing,68.06
P0002,Furniture,77.68
P0003,Electronics,38.9
P0004,Toys,26.45
P0005,Furniture,40.81
P0006,Clothing,77.75
P0007,Electronics,95.99
P0008,Electronics,75.42
P0009,Toys,28.68
P0010,Clothing,36.49
P0011,Clothing,94.85
P0014,Electronics,91.13
P0015,Clothing,40.32
P0016,Toys,56.8
P0017,Toys,29.2
P0018,Furniture,39.73
P0020,Toys,13.44
P0001,Clothing,40.99
P0002,Furniture,91.36
P0003,Groceries,25.6
P0004,Electronics,50.33
P0005,Groceries,82.09
P0006,Clothing,74.01
P0007,Electronics,74.91
P0008,Toys,69.67
P0009,Furniture,45.89
P0010,Clothing,30.31
P0011,Electronics,92.22
P0012,Toys,28.78
P0013,Electronics,31.72
P0014,Electronics,57.75
P0015,Furniture,91.96
P0017,Toys,34.71
P0018,Toys,69.66
P0020,Clothing,17.84
P0001,Groceries,66.14
P0002,Toys,40.24
P0003,Electronics,36.77
P0004,Toys,72.08
P0005,Groceries,35.87
P0006,Groceries,49.06
P0007,Toys,44.29
P0008,Furniture,70.41
P0009,Electronics,22.88
P0012,Clothing,19.6
P0013,Furniture,46.13
P0014,Groceries,34.93
P0015,Clothing,89.16
P0016,Toys,94.36
P0017,Groceries,26.29
P0018,Clothing,45.5
P0019,Electronics,37.78
P0020,Electronics,83.1
P0001,Clothing,24.18
P0002,Furniture,10.94
P0003,Furniture,25.97
P0004,Clothing,32.66
P0005,Toys,59.31
P0006,Clothing,37.35
P0007,Toys,82.39
P0009,Clothing,34.41
P0010,Furniture,32.18
P0011,Furniture,43.17
P0012,Toys,54.55
P0013,Groceries,72.02
P0014,Furniture,33.05
P0015,Groceries,33.09
P0016,Electronics,28.02
P0017,Electronics,78.59
P0018,Clothing,64.44
P0019,Toys,40.39
P0020,Electronics,36.61
P0001,Toys,69.93
P0002,Electronics,84.92
P0003,Groceries,74.15
P0004,Electronics,23.61
P0005,Furniture,43.32
P0006,Electronics,24.44
P0007,Furniture,11.46
P0008,Toys,14.72
P0009,Clothing,66.28
P0010,Toys,89.14
P0011,Toys,97.96
P0012,Furniture,91.76
P0013,Furniture,98.67
P0014,Furniture,14.71
P0015,Furniture,61.16
P0016,Groceries,77.1
P0017,Toys,99.81
P0018,Clothing,87.33
P0020,Furniture,62.24
P0001,Electronics,82.78
P0002,Electronics,36.97
P0003,Groceries,27.14
P0004,Electronics,49.72
P0005,Electronics,55.66
P0007,Electronics,43.74
P0008,Furniture,51.98
P0009,Electronics,70.4
P0010,Toys,80.58
P0011,Furniture,64.94
P0012,Furniture,58.28
P0013,Electronics,23.17
P0014,Groceries,95.19
P0015,Toys,72.14
P0016,Electronics,19.1
P0017,Electronics,96.88
P0018,Furniture,34.51
P0019,Toys,29.5
P0020,Furniture,35.12
P0001,Groceries,66.23
P0002,Clothing,48.15
P0003,Electronics,16.97
P0005,Toys,45.03
P0006,Electronics,83.9
P0007,Furniture,63.87
P0008,Groceries,44.68
P0009,Furniture,24.31
P0010,Electronics,55.46
P0011,Clothing,58.38
P0012,Furniture,66.6
P0013,Clothing,79.46
P0014,Toys,10.43
P0015,Furniture,38.32
P0016,Furniture,86.09
P0018,Toys,32.47
P0019,Toys,19.47
P0020,Electronics,84.2
P0001,Groceries,24.17
P0002,Furniture,88.42
P0003,Groceries,44.52
P0004,Electronics,12.25
P0005,Furniture,19.05
P0006,Toys,49.7
P0007,Toys,93.02
P0008,Furniture,18.85
P0009,Groceries,47.26
P0010,Electronics,17.53
P0011,Clothing,94.13
P0012,Toys,57.82
P0013,Toys,12.68
P0014,Electronics,67.11
P0015,Toys,13.69
P0016,Toys,52.4
P0017,Groceries,70.03
P0018,Clothing,32.52
P0019,Furniture,13.73
P0001,Toys,28.98
P0002,Toys,71.32
P0003,Toys,34.21
P0004,Furniture,45.97
P0005,Electronics,26.34
P0006,Toys,17.23
P0007,Furniture,24.27
P0008,Furniture,91.78
P0009,Furniture,19.86
P0010,Toys,61.78
P0011,Clothing,36.62
P0012,Groceries,50.3
P0013,Toys,65.57
P0014,Clothing,50.34
P0016,Toys,25.1
P0017,Groceries,46.74
P0018,Clothing,32.0
P0019,Groceries,84.78
P0020,Furniture,46.73
P0001,Groceries,87.4
P0002,Toys,17.28
P0003,Groceries,55.75
P0004,Electronics,52.68
P0005,Electronics,36.85
P0006,Toys,49.57
P0007,Furniture,18.7
P0008,Clothing,62.88
P0009,Toys,74.72
P0010,Furniture,99.62
P0011,Toys,87.99
P0012,Toys,21.11
P0013,Electronics,94.18
P0014,Electronics,79.82
P0015,Groceries,49.69
P0016,Electronics,38.5
P0017,Furniture,26.47
P0018,Groceries,54.6
P0019,Electronics,66.0
P0020,Clothing,15.84
P0001,Toys,70.32
P0002,Electronics,76.92
P0003,Electronics,53.67
P0004,Furniture,52.22
P0005,Furniture,86.87
P0006,Groceries,94.4
P0007,Groceries,87.98
P0008,Toys,19.77
P0009,Furniture,86.61
P0010,Groceries,84.22
P0011,Clothing,88.92
P0012,Clothing,97.92
P0013,Groceries,97.94
P0014,Clothing,21.79
P0015,Clothing,79.76
P0016,Clothing,75.38
P0017,Furniture,69.81
P0018,Groceries,38.95
P0019,Toys,65.61
P0020,Groceries,25.54
P0001,Toys,50.03
P0002,Electronics,51.49
P0003,Clothing,63.84
P0004,Groceries,62.14
P0005,Electronics,88.1
P0007,Clothing,77.65
P0008,Electronics,47.79
P0009,Furniture,52.58
P0010,Electronics,75.08
P0011,Toys,99.42
P0012,Furniture,57.4
P0013,Groceries,21.41
P0014,Toys,11.65
P0015,Toys,58.09
